seller_rank,seller_id,gmv_proxy,seller_share,gmv_proxy_share,cumulative_gmv_share,active_months,first_sale_month,last_sale_month
793,f326006815956455b2859abd58fe7e39,3147.16,0.25621971,0.00023155,0.87550179,6,2017-11,2018-08
794,3cfa1358a6caa965278721344c8d76f2,3140.28,0.25654281,0.00023104,0.87573283,3,2018-04,2018-06
795,b1ac6ea7895bc3dd6f0f6f4abbdd2821,3139.00,0.25686591,0.00023095,0.87596378,11,2017-03,2018-01
796,238fac594e170b59c6d228f5a4f4f1d9,3126.00,0.25718901,0.00022999,0.87619378,11,2017-10,2018-08
797,430315b7bb4b6e4b3c978f9dfa9b0558,3118.40,0.25751212,0.00022944,0.87642321,7,2018-01,2018-08
798,3bdff180c7e1f6551a643b99c265a120,3114.90,0.25783522,0.00022918,0.87665239,15,2017-02,2018-04
799,5b35136197710e16ac5e7b7c2bd4ea85,3104.20,0.25815832,0.00022839,0.87688078,6,2017-08,2018-03
800,08cdbae123ff67ca4e36d9d641ce0119,3098.99,0.25848142,0.00022801,0.87710879,2,2018-02,2018-07
801,f61c63d13f7cd800549d5acdd390ae72,3072.30,0.25880452,0.00022604,0.87733483,11,2017-09,2018-08
802,bd697db56ff8e7c9cd1abeb7f72029b2,3069.78,0.25912763,0.00022586,0.87756069,12,2017-02,2018-08
803,aae3bfea055532c57fb453ed3ec80b30,3057.92,0.25945073,0.00022499,0.87778568,13,2017-01,2018-05
804,612a743d294c27884fb7b80d2b19ba35,3057.70,0.25977383,0.00022497,0.87801064,2,2017-01,2018-08
805,d9e8c084b68fe958861d8f2c21202e6b,3050.00,0.26009693,0.00022440,0.87823505,6,2017-10,2018-07
806,b8555308bfdb4ca1ed54325a58da9a97,3047.20,0.26042003,0.00022420,0.87845924,9,2017-12,2018-08
807,0ebd97a106433a45a4aebe57c1799778,3046.80,0.26074313,0.00022417,0.87868341,14,2017-05,2018-07
808,9646c3513289980f17226a2fc4720dbd,3039.30,0.26106624,0.00022362,0.87890703,19,2017-01,2018-08
809,4da0e408c99d2fdc2126dc9fce518060,3026.00,0.26138934,0.00022264,0.87912966,17,2017-01,2018-08
810,d17f467e4bf608a510c20d82f4ba3b6b,3021.66,0.26171244,0.00022232,0.87935198,1,2018-07,2018-07
811,4c8545742faaf58fafd5fd14d25d75cf,3020.00,0.26203554,0.00022220,0.87957418,3,2018-03,2018-05
812,55f7a3319d80f7fdf078b8f03e6725fe,3013.78,0.26235864,0.00022174,0.87979591,2,2018-07,2018-08
813,f4aba7c0bca51484c30ab7bdc34bcdd1,3009.79,0.26268174,0.00022144,0.88001736,8,2016-10,2017-07
814,49e7217cfe4e427191c378ec626d8737,3002.70,0.26300485,0.00022092,0.88023828,7,2017-05,2018-05
815,c9aafcd0621b2207c10e32c649cada4d,2997.25,0.26332795,0.00022052,0.88045880,2,2018-07,2018-08
816,5bc55dbe2f12b6af6d83ed46023e0dc8,2992.10,0.26365105,0.00022014,0.88067894,6,2018-02,2018-08
817,8cbac7e12637ed9cffa18c7875207478,2990.98,0.26397415,0.00022006,0.88089900,18,2017-01,2018-08
818,0c7533c71df861ec58ad7ff999ed0e8d,2989.30,0.26429725,0.00021994,0.88111894,12,2017-07,2018-07
819,974cf2cb8f4b7add98709c30df02fe10,2982.67,0.26462036,0.00021945,0.88133839,11,2017-10,2018-08
820,2156f2671501a81034d7d07f217609d0,2981.50,0.26494346,0.00021936,0.88155775,10,2017-08,2018-07
821,fce62094ffe6a4009188ec44e681dfdd,2969.70,0.26526656,0.00021849,0.88177625,4,2017-02,2018-03
822,432c37c9dfba871172ec162e20118b8c,2968.87,0.26558966,0.00021843,0.88199468,14,2017-03,2018-04
823,b494891378bd8f4560abe576c52deacd,2958.90,0.26591276,0.00021770,0.88221238,3,2018-06,2018-08
824,e908c0f3646e8b60375734a350d95d71,2951.00,0.26623586,0.00021712,0.88242950,1,2017-04,2017-04
825,dd58ee93286b0821565574c570e9e1dc,2948.00,0.26655897,0.00021690,0.88264640,2,2017-01,2017-05
826,1996942dc085d7773ba77a529b163cd0,2943.51,0.26688207,0.00021657,0.88286296,4,2018-05,2018-08
827,60562ab00b8054280520d390c8c0045c,2943.00,0.26720517,0.00021653,0.88307949,10,2017-10,2018-08
828,cb5df0dcb9e280b1780e9d589889f2c7,2934.72,0.26752827,0.00021592,0.88329542,5,2017-01,2017-06
829,be9a160a9011f627c3e121d076c1ec7b,2934.00,0.26785137,0.00021587,0.88351128,6,2017-03,2017-12
830,f44b6f775a2b390380e0e30b5c9d3eee,2930.00,0.26817447,0.00021557,0.88372686,8,2017-06,2018-08
831,606ce7768feac12c5e8bd58db8b08f0f,2916.60,0.26849758,0.00021459,0.88394144,4,2018-04,2018-08
832,a6fe7de3d16f6149ffe280349a8535a0,2904.80,0.26882068,0.00021372,0.88415516,14,2017-07,2018-08
833,b1204cfda1d4948679db3cfc0d3cb95c,2903.70,0.26914378,0.00021364,0.88436880,6,2017-01,2018-07
834,20d83f3ef0e6925fd74bfd59170babf7,2903.60,0.26946688,0.00021363,0.88458243,17,2017-03,2018-08
835,d3dcf0604eabf0224fbd5948b5e02f69,2902.30,0.26978998,0.00021354,0.88479597,5,2018-02,2018-07
836,4305fe92735c8a43d154ff6dd2b8d927,2885.90,0.27011309,0.00021233,0.88500830,6,2017-07,2018-08
837,1771297ac436903d1dd6b0e9279aa505,2881.27,0.27043619,0.00021199,0.88522029,13,2017-01,2018-08
838,cb3dd9ce66268c7a3ca7241ac70ab58c,2879.76,0.27075929,0.00021188,0.88543216,15,2017-02,2018-04
839,1987cd4be10fe09ee50454f9c354d1c6,2877.70,0.27108239,0.00021173,0.88564389,5,2017-10,2018-03
840,b335c59ab742f751a85db9c411a86739,2873.34,0.27140549,0.00021140,0.88585530,9,2016-10,2017-12
841,4342d4b2ba6b161468c63a7e7cfce593,2867.10,0.27172859,0.00021095,0.88606624,4,2017-12,2018-07
842,977f9f63dd360c2a32ece2f93ad6d306,2858.87,0.27205170,0.00021034,0.88627658,11,2017-09,2018-08
843,2a1348e9addc1af5aaa619b1a3679d6b,2843.00,0.27237480,0.00020917,0.88648575,15,2017-01,2018-08
844,491a5ada3aa1678414e990262c4bbdc1,2840.00,0.27269790,0.00020895,0.88669471,2,2017-03,2017-04
845,fec6275253471ace26d209bbaa64cd0f,2840.00,0.27302100,0.00020895,0.88690366,5,2018-01,2018-07
846,d32e3909cfb714fb2a6cb092c85b9c5f,2827.90,0.27334410,0.00020806,0.88711172,6,2017-08,2018-04
847,730937bf88cb151eb2eb849f642fc213,2821.20,0.27366721,0.00020757,0.88731929,4,2018-04,2018-08
848,1838dd9b8977065acf51d95e0053ea7a,2820.30,0.27399031,0.00020750,0.88752679,13,2017-07,2018-08
849,dd533b429f380718b70ad9922c294bae,2819.77,0.27431341,0.00020746,0.88773425,11,2017-03,2018-03
850,f593898ec748b7a8cb81fc04edafd98a,2813.04,0.27463651,0.00020697,0.88794122,6,2017-09,2018-02
851,5f1dc28029d2c244352a68107ec2b542,2807.30,0.27495961,0.00020655,0.88814777,15,2017-01,2018-06
852,3fd1e727ba94cfe122d165e176ce7967,2805.20,0.27528271,0.00020639,0.88835416,5,2017-12,2018-04
853,820cc752a266cdc6c1a1e61dd4583330,2802.80,0.27560582,0.00020621,0.88856037,11,2017-01,2018-04
854,df56d7b40d437f88407c5f78b63bc328,2791.28,0.27592892,0.00020537,0.88876574,5,2017-10,2018-03
855,f7ccf836d21b2fb1de37564105216cc1,2787.40,0.27625202,0.00020508,0.88897082,9,2017-12,2018-08
856,62c50c1af4dfdc4149d25c5222043d39,2785.72,0.27657512,0.00020496,0.88917578,6,2016-10,2017-09
857,ae7ab174effdead6c241e547e4ca13f0,2778.60,0.27689822,0.00020443,0.88938022,3,2018-06,2018-08
858,a17f621c590ea0fab3d5d883e1630ec6,2778.58,0.27722132,0.00020443,0.88958465,14,2017-03,2018-04
859,8d79c8a04e42d722a75097ce5cbcf2ef,2777.72,0.27754443,0.00020437,0.88978902,11,2017-01,2018-03
860,f125f3a310c2e5f822d116147de1e474,2761.40,0.27786753,0.00020317,0.88999219,8,2018-01,2018-08
861,8f54d64f28a993550aa7943f12572959,2755.50,0.27819063,0.00020273,0.89019492,9,2017-11,2018-08
862,a1474fd46fd3430168f7ec202da39408,2752.50,0.27851373,0.00020251,0.89039744,6,2017-02,2017-10
863,1444c08e64d55fb3c25f0f09c07ffcf2,2749.00,0.27883683,0.00020226,0.89059969,1,2018-04,2018-04
864,052577151711aec5c744fe12e66db3e1,2748.00,0.27915994,0.00020218,0.89080188,3,2017-10,2017-12
865,f805b96fa705ba7995a221f1749dc141,2744.44,0.27948304,0.00020192,0.89100380,6,2017-06,2018-03
866,3b872fd4747f01cc56206f2934198618,2726.74,0.27980614,0.00020062,0.89120442,8,2017-11,2018-08
867,5cbbd5a299cab112b7bf23862255e43e,2726.06,0.28012924,0.00020057,0.89140499,12,2017-09,2018-08
868,33576ec5412fb5905d876f12f33bfde6,2718.00,0.28045234,0.00019998,0.89160496,9,2017-07,2018-06
869,458d868c9642f55f18f04e951a3fdde6,2718.00,0.28077544,0.00019998,0.89180494,2,2017-05,2017-08
870,78744a20ee2f80ba64f6804c25def2b8,2715.00,0.28109855,0.00019976,0.89200469,5,2017-09,2018-08
871,fe26f3ecb51a15e6d8335cd92da42562,2708.96,0.28142165,0.00019931,0.89220400,3,2017-11,2018-02
872,d93844a9c55ba7ce353388bcf849ea56,2708.50,0.28174475,0.00019928,0.89240328,10,2017-03,2018-04
873,51702dc2a3e106c76dbff722b5bf0726,2705.10,0.28206785,0.00019903,0.89260231,9,2017-02,2018-04
874,e99e927c81e3f51739c94fcdfca9f10f,2702.83,0.28239095,0.00019886,0.89280117,12,2017-01,2018-03
875,31561f325664a8a7aba4c8d0c3a9b3db,2702.19,0.28271405,0.00019881,0.89299998,3,2018-06,2018-08
876,82bd0703a4aefd6b599e5bfdaed378fb,2692.28,0.28303716,0.00019808,0.89319806,8,2016-10,2017-08
877,850913d59ce317156b00f3705f1c3edb,2690.00,0.28336026,0.00019792,0.89339598,5,2018-03,2018-07
878,0015a82c2db000af6aaaf3ae2ecb0532,2685.00,0.28368336,0.00019755,0.89359353,2,2017-09,2017-10
879,ffa6adafb71b807dc13159e26431354c,2669.90,0.28400646,0.00019644,0.89378996,5,2018-03,2018-08
880,d93919c944be9cff128f6c9cb899eacb,2666.70,0.28432956,0.00019620,0.89398616,8,2017-11,2018-07
881,9c068d10aca38e85c50202e17b4a7e88,2658.90,0.28465267,0.00019563,0.89418179,6,2017-10,2018-07
882,d25aa0aaacb370e912f8cf6efeba38b3,2658.45,0.28497577,0.00019559,0.89437739,6,2018-03,2018-08
883,6f229cc508fc6915ed5c499efd93baa4,2654.80,0.28529887,0.00019533,0.89457271,6,2017-08,2018-08
884,0885aaf116795758dfeb5f1032487bcd,2648.00,0.28562197,0.00019483,0.89476754,8,2017-12,2018-08
885,4e8dacf3d38f281ae26c3e0321d92d88,2644.95,0.28594507,0.00019460,0.89496214,5,2017-01,2017-06
886,bc302730ea8cf49b5c74f579febb5bbf,2640.90,0.28626817,0.00019430,0.89515644,8,2017-08,2018-08
887,f1b93673502375d491780bb49d615dbc,2638.93,0.28659128,0.00019416,0.89535060,5,2018-03,2018-08
888,1b7e5006cb25dd23ce8686691013b121,2636.74,0.28691438,0.00019400,0.89554460,7,2017-09,2018-08
889,ccf8813e5a7d6c84d865cd38bfc2b130,2635.50,0.28723748,0.00019391,0.89573850,10,2017-08,2018-08
890,ea6b12bf9ffe2bac34602ec631d97a47,2625.80,0.28756058,0.00019319,0.89593170,5,2016-10,2017-05
891,9906e7aa42a3c067b7c9a564d01c4320,2619.00,0.28788368,0.00019269,0.89612439,7,2018-02,2018-08
892,8ab42aa58097fd4668d60cc648225d5f,2616.75,0.28820679,0.00019253,0.89631691,10,2017-10,2018-08
893,a369d693961cb93b61ca2cc518872a85,2597.00,0.28852989,0.00019107,0.89650799,8,2017-11,2018-07
894,fdaaf5bfda82b7b80535610c831b8d09,2588.90,0.28885299,0.00019048,0.89669846,6,2017-09,2018-05
895,cd06602b43d8800bd0afad514919d35c,2588.07,0.28917609,0.00019042,0.89688888,15,2017-01,2018-08
896,244c2f1bff6afe1f2eaf9bfe9b2aed38,2580.00,0.28949919,0.00018982,0.89707870,9,2017-02,2018-02
897,04aba03279157f6d4e0fe8ccaf21963c,2575.90,0.28982229,0.00018952,0.89726822,11,2017-05,2018-08
898,2c4c47cb51acd5ea5db5e0ae0e26542a,2575.90,0.29014540,0.00018952,0.89745775,9,2017-09,2018-07
899,b76dba6c951ab00dc4edf0a1aa88037e,2574.78,0.29046850,0.00018944,0.89764718,19,2017-01,2018-08
900,41ab63a91b8b264e8c8780368bf1dd5b,2571.95,0.29079160,0.00018923,0.89783641,7,2017-10,2018-07
901,1ce3ae5a399804d1a87e706f8a813c3e,2563.00,0.29111470,0.00018857,0.89802499,13,2017-08,2018-08
902,f1c1ac3f3efc07e659c035008e615e66,2561.96,0.29143780,0.00018850,0.89821348,4,2017-03,2017-09
903,323ce52b5b81df2cd804b017b7f09aa7,2554.20,0.29176090,0.00018792,0.89840141,8,2018-01,2018-08
904,157c3e4b42f81ac4a44e8b1ca2fe9876,2548.50,0.29208401,0.00018750,0.89858891,10,2017-10,2018-08
905,bb5bd94c8f59cc050072d2930c869cac,2543.87,0.29240711,0.00018716,0.89877607,11,2017-02,2018-06
906,fe49ee029e61e789a1f3a5525f57ba8d,2527.59,0.29273021,0.00018597,0.89896204,5,2017-11,2018-03
907,cce6ab8d1682639fe45ab70234f1665f,2522.70,0.29305331,0.00018561,0.89914765,8,2017-05,2018-07
908,47efca563408aae19bb7206c2d969ea9,2522.00,0.29337641,0.00018556,0.89933320,7,2018-01,2018-08
909,ede0c03645598cdfc63ca8237acbe73d,2518.37,0.29369952,0.00018529,0.89951849,5,2018-02,2018-06
910,318f287a62ab7ac10b703ac37435a231,2517.48,0.29402262,0.00018522,0.89970371,17,2017-02,2018-08
911,3d39fbf22a665714baf62fae36029e23,2504.20,0.29434572,0.00018425,0.89988796,6,2017-01,2017-11
912,de0c78824586e9a5f5f04fd84e25df39,2489.30,0.29466882,0.00018315,0.90007111,5,2018-04,2018-08
913,cea729054f157f5870bdd321a958d994,2482.10,0.29499192,0.00018262,0.90025373,6,2018-03,2018-08
914,6989574bd97d9773f10d232b6c07da59,2478.40,0.29531502,0.00018235,0.90043608,6,2017-03,2018-07
915,5eeb9c756d9780b96283e5a2ac6da334,2471.00,0.29563813,0.00018180,0.90061788,7,2017-10,2018-07
916,c2d70ce2c5d0a2eb75e78668236e6dc8,2470.90,0.29596123,0.00018180,0.90079967,7,2017-09,2018-08
917,3a734b715d333a2588a3d54a0c9b8746,2463.52,0.29628433,0.00018125,0.90098093,5,2017-08,2018-01
918,1c40343cc5d18c2d8248ac2f3366de34,2461.41,0.29660743,0.00018110,0.90116202,4,2018-05,2018-08
919,fa74b2f3287d296e9fbd2cc80f2d1cf1,2459.89,0.29693053,0.00018099,0.90134301,3,2017-07,2017-12
920,a08692680c77d30a0b4280da5df01c5a,2433.00,0.29725363,0.00017901,0.90152202,5,2017-04,2018-01
921,5160d23075764e18e07c1f4a87fad743,2429.00,0.29757674,0.00017871,0.90170073,5,2017-08,2017-12
922,efcd8d2104f1a05d028af7bad20d974b,2424.78,0.29789984,0.00017840,0.90187913,16,2017-04,2018-08
923,ed859002ad59dbf8cf3602696a6c3000,2421.70,0.29822294,0.00017818,0.90205731,2,2016-10,2017-01
924,4b0fdb526525f9890eb145bf1534640e,2419.00,0.29854604,0.00017798,0.90223528,7,2018-02,2018-08
925,888faa8bfb0b159c37de6d898b961c31,2418.30,0.29886914,0.00017793,0.90241321,6,2017-08,2018-08
926,d06d019f72a04e5497a0b64190af170c,2415.93,0.29919225,0.00017775,0.90259096,5,2018-03,2018-08
927,d3f39f05462b79a4562d35893a28f159,2411.30,0.29951535,0.00017741,0.90276837,10,2017-06,2018-06
928,1354d51653f645349064725ed204e85e,2410.00,0.29983845,0.00017731,0.90294569,12,2017-06,2018-08
929,76833248bbc0e65a0293ec62023e4396,2399.98,0.30016155,0.00017658,0.90312226,2,2017-10,2017-11
930,0bb738e4d789e63e2267697c42d35a2d,2388.30,0.30048465,0.00017572,0.90329798,13,2017-02,2018-06
931,6bbcb8924baf70b7fe2fe2097e8cd407,2382.50,0.30080775,0.00017529,0.90347327,7,2017-11,2018-08
932,acadd4d36859671cb635527c6c977533,2381.00,0.30113086,0.00017518,0.90364845,7,2017-12,2018-08
933,cfe94489ddd337d1e29e12f2a7205d10,2376.00,0.30145396,0.00017481,0.90382327,7,2018-02,2018-08
934,8a87611c08849ffeeccab52aa798b6c7,2369.80,0.30177706,0.00017436,0.90399762,3,2017-01,2017-03
935,120476eb7a04c149d14772edaf5d9bf2,2368.80,0.30210016,0.00017428,0.90417191,2,2018-07,2018-08
936,f615fe7efbef0f4f08fd3086bc7a3e60,2359.27,0.30242326,0.00017358,0.90434549,4,2017-07,2017-10
937,4978a02ea9c8be7a9b5480680f40334e,2356.61,0.30274637,0.00017339,0.90451888,6,2018-03,2018-08
938,8603f0038fe0e52fedd3382d266723de,2355.00,0.30306947,0.00017327,0.90469215,6,2017-04,2018-01
939,3504c0cb71d7fa48d967e0e4c94d59d9,2349.94,0.30339257,0.00017290,0.90486504,5,2017-07,2017-11
940,4391ea5c5990502176a1dcda44a2373d,2349.00,0.30371567,0.00017283,0.90503787,3,2017-10,2018-05
941,5a93f3ab0ef4c84ed5e1b5dbf23978bc,2338.25,0.30403877,0.00017204,0.90520990,11,2017-05,2018-03
942,34f563c82a85b99ae9e6d60db5fc2e28,2332.30,0.30436187,0.00017160,0.90538150,4,2018-04,2018-08
943,8bdd8e3fd58bafa48af76b2c5fd71974,2324.82,0.30468498,0.00017105,0.90555255,5,2018-01,2018-08
944,1d4587203296c8f4ad134dc286fa6db0,2323.30,0.30500808,0.00017094,0.90572349,9,2017-12,2018-08
945,df91910b6a03bb2e3358fa6a35e32f6f,2312.10,0.30533118,0.00017011,0.90589360,3,2018-06,2018-08
946,daeb5653dd96c1b11860f72209795012,2305.90,0.30565428,0.00016966,0.90606325,12,2017-09,2018-08
947,fd386aa7bed2af3c7035c65506c9b4a3,2304.15,0.30597738,0.00016953,0.90623278,7,2018-02,2018-08
948,6338ea67c41078a46ad99cc009654956,2286.09,0.30630048,0.00016820,0.90640098,17,2017-02,2018-08
949,9a84ba99f5367fdbd4598363496f1ea2,2284.98,0.30662359,0.00016812,0.90656910,9,2017-03,2018-07
950,7238a95bb63ef7e498389fb863b834a1,2265.70,0.30694669,0.00016670,0.90673579,5,2018-04,2018-08
951,e8f6dc8e6a1dcde89d20e3995c8d90b3,2256.34,0.30726979,0.00016601,0.90690180,9,2016-10,2017-11
952,8fe8786ee000001ab51d030dfd4a7bf1,2255.00,0.30759289,0.00016591,0.90706771,4,2017-11,2018-06
953,655220df33262c7e0c4949a147366f94,2245.00,0.30791599,0.00016518,0.90723289,5,2018-01,2018-05
954,7b8e8ec35bad4b0ef7e3963650b0a87b,2244.28,0.30823910,0.00016512,0.90739801,3,2018-04,2018-07
955,1b1ae47a313a825a7ccceb8e2e30fa9d,2243.90,0.30856220,0.00016509,0.90756310,5,2017-10,2018-05
956,3e8bd881d92466e63ba9e3e809cd3c50,2242.28,0.30888530,0.00016497,0.90772808,3,2018-02,2018-04
957,5abb8ea023c77787f2c15da891c8d384,2241.00,0.30920840,0.00016488,0.90789296,7,2017-02,2017-12
958,54583ab379489add547fe47b628db589,2240.00,0.30953150,0.00016481,0.90805777,2,2018-07,2018-08
959,e5f9e61ceb5f523cc966e0f34095032f,2238.00,0.30985460,0.00016466,0.90822243,3,2017-07,2018-02
960,cac876b37d3abcd6bd76caca30277996,2229.77,0.31017771,0.00016405,0.90838648,6,2018-02,2018-07
961,b83cedfb587e7911540e3f576d6917ce,2224.95,0.31050081,0.00016370,0.90855018,11,2017-06,2018-05
962,b74d1c09cb380e1d03a6f859c6f4224b,2221.60,0.31082391,0.00016345,0.90871363,7,2018-02,2018-08
963,fb89df7f89fd1b8f03fa2acca1ba7364,2220.00,0.31114701,0.00016334,0.90887697,8,2017-10,2018-08
964,3a4127e1ba7208ea37044c5092aae170,2219.60,0.31147011,0.00016331,0.90904028,5,2018-04,2018-08
965,747e73c01a4593d4cf60dcf970fd2689,2217.99,0.31179321,0.00016319,0.90920346,2,2018-03,2018-04
966,77a515caa36327151d1cc6c32a9f00e1,2217.39,0.31211632,0.00016314,0.90936661,6,2018-02,2018-08
967,abbf6046bbdf1028606a5bc7f00c99e7,2217.15,0.31243942,0.00016313,0.90952973,5,2018-01,2018-05
968,f214d28e8d8e3ef068748498ccc2f813,2212.41,0.31276252,0.00016278,0.90969251,11,2017-08,2018-08
969,4992e76a42cb3aad7a7047e0d3d7e729,2211.10,0.31308562,0.00016268,0.90985519,16,2017-05,2018-08
970,e5475dcab1e07b63d7f6e902d8f5eda8,2192.00,0.31340872,0.00016128,0.91001647,11,2017-09,2018-08
971,91f0eec23d4a61d7d7caeefa3f0ad1ca,2190.80,0.31373183,0.00016119,0.91017765,7,2017-02,2018-07
972,0725b8c0f3f906e58f70cbe76b7c748c,2190.30,0.31405493,0.00016115,0.91033881,7,2017-01,2018-08
973,14a08204d03bb6b6bde8029f801ae0eb,2185.40,0.31437803,0.00016079,0.91049960,6,2018-03,2018-08
974,30c7f28fd3a5897b2c82d152bb760c17,2178.27,0.31470113,0.00016027,0.91065986,4,2017-04,2017-11
975,8ca1551acf9832a4cf467bbbac15851f,2176.40,0.31502423,0.00016013,0.91081999,5,2018-02,2018-08
976,53d00c40e32aeb924a84ce72b1af869d,2165.85,0.31534733,0.00015935,0.91097934,5,2018-01,2018-08
977,2be17df1c49978426251562096c3cc09,2165.00,0.31567044,0.00015929,0.91113863,11,2017-01,2018-06
978,0ffa40d54288e4f3499b8780dd0f144f,2162.80,0.31599354,0.00015913,0.91129776,5,2018-01,2018-05
979,7fc87cc3e89b3d1d5cabdca32f8485aa,2153.90,0.31631664,0.00015847,0.91145623,4,2018-05,2018-08
980,72bc2cce903c872fe376a8faaa81d237,2149.20,0.31663974,0.00015813,0.91161436,8,2017-09,2018-08
981,b56906f7fd1696e043f1bcce164c487b,2148.49,0.31696284,0.00015807,0.91177243,17,2016-10,2018-08
982,373ee4a3a775a733770ca3f790b8b9ac,2141.49,0.31728595,0.00015756,0.91192999,10,2017-02,2018-05
983,0ed6ce5d87fd9c69eaacaeb778d67235,2141.42,0.31760905,0.00015755,0.91208754,11,2017-10,2018-08
984,723cd880edaacdb998898b67c8f9da30,2136.53,0.31793215,0.00015719,0.91224474,5,2018-03,2018-08
985,f5f2ab9bdb6b30c14c61be68c5ed37da,2134.68,0.31825525,0.00015706,0.91240180,9,2016-10,2017-12
986,87d30a6a0cbf89356e49324971ab1d24,2134.13,0.31857835,0.00015702,0.91255881,7,2017-12,2018-06
987,9bcdfa7b615b3abb9461d9e3ad9886ae,2126.07,0.31890145,0.00015642,0.91271524,9,2017-01,2018-04
988,13074f016982ff2bd6c58ced8682f000,2116.00,0.31922456,0.00015568,0.91287092,7,2017-11,2018-07
989,8f78f0903005064036736c7173a5c2ed,2113.70,0.31954766,0.00015551,0.91302644,10,2017-04,2018-07
990,cf2384dd2f1dddea3f838efed0945e65,2101.50,0.31987076,0.00015462,0.91318105,8,2017-03,2018-08
991,ffdd9f82b9a447f6f8d4b91554cc7dd3,2101.20,0.32019386,0.00015459,0.91333565,11,2017-03,2018-08
992,e9511df20ccd82658a30c37b7fb343af,2096.60,0.32051696,0.00015426,0.91348991,9,2017-11,2018-08
993,3bfba5a77604f6dfae7e6dd7aaf65821,2095.50,0.32084006,0.00015418,0.91364408,1,2018-08,2018-08
994,7f7b8245c336066a1f9933c359f11d77,2094.36,0.32116317,0.00015409,0.91379817,5,2018-04,2018-08
995,8de8fe3af4449ed695d2434c933ed73e,2090.00,0.32148627,0.00015377,0.91395194,1,2018-08,2018-08
996,165b1235e9e9942cb5fae67103576fb0,2085.15,0.32180937,0.00015341,0.91410536,4,2018-05,2018-08
997,f7720c4fa8e3aba4546301ab80ea1f1b,2083.45,0.32213247,0.00015329,0.91425865,16,2017-03,2018-08
998,e6a69c4a27dfdd98ffe5aa757ad744bc,2076.20,0.32245557,0.00015276,0.91441140,12,2017-02,2018-06
999,6aa3928696eab49a19a466e665a649fd,2075.00,0.32277868,0.00015267,0.91456407,5,2018-03,2018-08
1000,082e0bf4cb865a6533b1e8e498cc0255,2073.30,0.32310178,0.00015254,0.91471661,7,2017-10,2018-08
1001,6b536a23086fba0d58c08d68814397f6,2068.80,0.32342488,0.00015221,0.91486882,8,2017-10,2018-07
1002,e38db885400cd35c71dfd162f2c1dbcf,2066.80,0.32374798,0.00015206,0.91502089,11,2017-08,2018-08
1003,ea65d8b58316a6f2362f2a9e4b3e86ad,2061.40,0.32407108,0.00015167,0.91517255,4,2018-03,2018-08
1004,412a4720f3e9431b4afa1476a1acddbe,2058.10,0.32439418,0.00015142,0.91532398,10,2017-09,2018-08
1005,dc8798cbf453b7e0f98745e396cc5616,2056.30,0.32471729,0.00015129,0.91547527,10,2016-10,2017-11
1006,9449f25aeaf531019b76999ea49a6949,2046.45,0.32504039,0.00015057,0.91562584,5,2017-06,2018-04
1007,bc2ac6b95e1accce9858528ee566c17e,2045.00,0.32536349,0.00015046,0.91577630,8,2017-08,2018-05
1008,c6381d2d013342748761e906d45aff76,2042.98,0.32568659,0.00015031,0.91592661,9,2017-10,2018-07
1009,f41ce2e25237f9092cd8e6e7516c7a2f,2030.90,0.32600969,0.00014942,0.91607603,11,2016-10,2017-12
1010,78c99c6dff4eeae5be99bf635ed21e3f,2030.88,0.32633279,0.00014942,0.91622545,7,2017-02,2017-08
1011,71592660bbcb6a4664e97b6f8b68babc,2027.18,0.32665590,0.00014915,0.91637460,5,2018-02,2018-07
1012,bf84056e679dbe9c69929847a40e338f,2024.04,0.32697900,0.00014892,0.91652352,3,2018-02,2018-04
1013,4c8b8048e33af2bf94f2eb547746a916,2020.73,0.32730210,0.00014867,0.91667219,7,2017-08,2018-08
1014,fac1a9017ade7bdc94058fc1c969f355,2010.84,0.32762520,0.00014795,0.91682014,3,2018-05,2018-08
1015,1782ce2db72c3dda627d5e7c898104e1,2010.80,0.32794830,0.00014794,0.91696808,7,2017-02,2018-05
1016,3a1a1fec38dd360f15fc912e821e169d,2007.38,0.32827141,0.00014769,0.91711578,7,2017-10,2018-05
1017,2f09f7d37a97956d11cc1a7cadd5262b,2005.00,0.32859451,0.00014752,0.91726329,6,2017-02,2017-09
1018,116ccb1a1604bc88e4d234a8c23f33de,2004.89,0.32891761,0.00014751,0.91741080,10,2017-11,2018-08
1019,d6ab728cf30867cf3f1a2e216ae2f9b7,2002.00,0.32924071,0.00014730,0.91755810,6,2018-03,2018-08
1020,3d2531eccfbde1d7c8db7a3a12fb267a,1999.54,0.32956381,0.00014712,0.91770521,5,2018-04,2018-08
1021,8ec76bb0965af3f007692b26fa9d6623,1999.00,0.32988691,0.00014708,0.91785229,1,2017-11,2017-11
1022,17908cf9b444ee34047cadd5c0f4a516,1993.99,0.33021002,0.00014671,0.91799900,7,2017-09,2018-08
1023,bf100ecb7997df312b285358fb32f92c,1991.90,0.33053312,0.00014655,0.91814555,10,2017-01,2018-02
