purchase_date,gmv_proxy,orders,items,active_sellers,active_customers,aov,late_orders,late_delivery_rate,avg_review_score
2017-12-20,27958.53,171,196,125,170,163.50017543859647,11,0.06547619047619048,4.020833333333333
2017-12-21,18572.22,143,156,94,142,129.87566433566434,9,0.06428571428571428,4.077464788732394
2017-12-22,14935.3,110,127,76,110,135.77545454545455,5,0.046296296296296294,4.126126126126126
2017-12-23,12875.05,107,119,80,106,120.32757009345794,12,0.1188118811881188,3.952830188679245
2017-12-24,5759.01,59,62,46,59,97.61033898305085,1,0.017543859649122806,4.206896551724138
2017-12-25,10381.34,90,101,65,88,115.34822222222222,7,0.08139534883720931,4.078651685393258
2017-12-26,20549.43,168,181,113,168,122.31803571428571,4,0.024242424242424242,4.220238095238095
2017-12-27,17700.4,166,184,102,166,106.62891566265061,4,0.024390243902439025,4.253012048192771
2017-12-28,15037.49,146,157,92,146,102.99650684931507,8,0.055944055944055944,4.160839160839161
2017-12-29,16042.72,133,151,98,132,120.62195488721804,4,0.030303030303030304,4.156716417910448
2017-12-30,13042.65,96,108,70,96,135.8609375,3,0.03125,3.9789473684210526
2017-12-31,8685.77,74,78,54,74,117.37527027027028,1,0.014084507042253521,4.095890410958904
2018-01-01,6948.21,73,81,62,73,95.18095890410959,4,0.05555555555555555,4.013513513513513
2018-01-02,25315.0,203,233,132,203,124.70443349753694,4,0.02,4.099009900990099
2018-01-03,31886.72,222,247,141,221,143.63387387387388,9,0.0410958904109589,4.085972850678733
2018-01-04,34839.44,255,278,171,253,136.6252549019608,15,0.06048387096774194,4.089494163424124
2018-01-05,27720.39,209,244,142,207,132.63344497607656,10,0.050761421319796954,4.019230769230769
2018-01-06,27609.670000000002,215,258,142,214,128.41706976744186,6,0.028169014084507043,4.023584905660377
2018-01-07,29433.01,195,220,129,195,150.9385128205128,6,0.03125,4.148717948717949
2018-01-08,38714.4,292,334,176,290,132.58356164383562,11,0.03832752613240418,4.112068965517241
2018-01-09,30248.91,251,272,160,250,120.51358565737051,11,0.044715447154471545,4.139442231075697
2018-01-10,38479.53,277,317,166,277,138.91527075812274,16,0.05904059040590406,4.087912087912088
2018-01-11,40056.96,264,305,160,263,151.73090909090908,8,0.03076923076923077,4.166037735849057
2018-01-12,30988.94,239,284,164,238,129.6608368200837,11,0.04700854700854701,3.9315352697095434
2018-01-13,28091.91,216,240,141,214,130.05513888888888,6,0.02843601895734597,4.15668202764977
2018-01-14,30962.53,232,252,149,227,133.45918103448275,16,0.06986899563318777,4.042918454935623
2018-01-15,38330.3,305,340,193,302,125.67311475409836,16,0.05333333333333334,4.085808580858086
2018-01-16,44237.17,301,362,186,298,146.96734219269104,27,0.09121621621621621,3.9302325581395348
2018-01-17,36089.22,282,300,183,280,127.97595744680851,17,0.061371841155234655,4.099644128113879
2018-01-18,27774.77,238,274,148,232,116.70071428571428,15,0.0635593220338983,4.047916666666667
2018-01-19,29954.78,232,263,143,230,129.11543103448275,19,0.08444444444444445,3.8017241379310347
2018-01-20,22381.68,184,208,128,181,121.63956521739131,18,0.0989010989010989,4.202247191011236
2018-01-21,23829.829999999998,194,213,121,193,122.83417525773194,18,0.09574468085106383,3.9329896907216493
2018-01-22,37137.64,310,353,191,305,119.79883870967741,26,0.08524590163934426,3.9166666666666665
2018-01-23,34746.17,262,300,161,259,132.61896946564886,25,0.09765625,4.124031007751938
2018-01-24,31700.17,243,271,165,240,130.4533744855967,33,0.13983050847457626,3.9024896265560165
2018-01-25,29634.42,232,265,155,228,127.73456896551724,15,0.06637168141592921,3.9870689655172415
2018-01-26,33995.0,228,265,151,226,149.10087719298247,14,0.06278026905829596,3.943231441048035
2018-01-27,22031.08,153,175,114,150,143.9939869281046,11,0.07333333333333333,4.006578947368421
2018-01-28,24100.75,155,168,118,153,155.48870967741937,6,0.040268456375838924,4.207792207792208
2018-01-29,30481.32,246,289,162,243,123.90780487804878,31,0.128099173553719,3.9628099173553717
2018-01-30,29588.85,257,313,162,253,115.13171206225681,28,0.11290322580645161,3.924124513618677
2018-01-31,32721.59,255,284,156,250,128.31996078431374,12,0.04780876494023904,4.173828125
2018-02-01,30362.15,232,268,153,229,130.87133620689656,15,0.06607929515418502,4.125541125541125
2018-02-02,27731.6,212,256,139,210,130.80943396226414,20,0.0966183574879227,3.8726415094339623
2018-02-03,23448.66,193,209,139,192,121.49564766839379,7,0.037037037037037035,4.2105263157894735
2018-02-04,23989.79,201,222,144,200,119.35218905472637,10,0.050761421319796954,4.105
2018-02-05,37360.84,271,313,161,265,137.86287822878228,23,0.08679245283018867,4.0
2018-02-06,34119.38,267,300,174,263,127.78794007490636,17,0.0648854961832061,3.8759398496240602
2018-02-07,31306.23,246,283,156,242,127.26109756097561,15,0.06198347107438017,4.081967213114754
2018-02-08,27314.73,229,254,146,226,119.27829694323144,25,0.1111111111111111,3.936123348017621
2018-02-09,30743.07,211,229,147,208,145.70175355450237,28,0.1346153846153846,3.9883177570093458
2018-02-10,21248.16,176,195,119,171,120.72818181818182,16,0.09195402298850575,3.963687150837989
2018-02-11,22504.98,170,188,113,167,132.38223529411763,25,0.15151515151515152,3.5988372093023258
2018-02-12,23310.73,215,250,141,211,108.422,36,0.16822429906542055,3.7557603686635943
2018-02-13,23638.34,222,263,144,218,106.479009009009,26,0.11981566820276497,3.89237668161435
2018-02-14,37079.65,294,345,192,283,126.12125850340136,39,0.13588850174216027,4.080204778156997
2018-02-15,32279.91,281,316,166,275,114.87512455516014,41,0.15185185185185185,3.7562277580071175
2018-02-16,26894.99,212,245,152,210,126.8631603773585,33,0.15714285714285714,3.7183098591549295
2018-02-17,24952.760000000002,202,224,140,200,123.52851485148516,29,0.14646464646464646,3.845771144278607
2018-02-18,24592.43,202,234,134,199,121.74470297029703,31,0.15577889447236182,3.935
2018-02-19,28190.63,259,295,146,256,108.84413127413127,48,0.19047619047619047,3.90625
2018-02-20,36568.57,288,315,196,286,126.97420138888889,41,0.14487632508833923,3.8541666666666665
2018-02-21,32401.69,265,310,172,255,122.27052830188678,61,0.23461538461538461,3.8576923076923078
2018-02-22,32718.71,278,362,168,274,117.69320143884892,57,0.2126865671641791,3.5703971119133575
2018-02-23,28424.7,235,260,159,227,120.95617021276595,49,0.21120689655172414,3.793103448275862
2018-02-24,24263.510000000002,190,209,139,185,127.70268421052633,51,0.2712765957446808,3.7
2018-02-25,29203.77,237,269,146,232,123.2226582278481,59,0.2554112554112554,3.524822695035461
2018-02-26,43750.96,296,334,186,288,147.80729729729728,90,0.3103448275862069,3.45578231292517
2018-02-27,40267.2,298,366,193,288,135.1248322147651,77,0.2627986348122867,3.454391891891892
2018-02-28,45510.57,312,358,188,307,145.86721153846153,80,0.264026402640264,3.6041666666666665
2018-03-01,39651.51,275,316,172,272,144.1873090909091,76,0.2835820895522388,3.5072992700729926
2018-03-02,31776.46,265,303,165,259,119.91116981132075,84,0.32061068702290074,3.4640151515151514
2018-03-03,26394.97,212,230,149,206,124.50457547169812,64,0.3121951219512195,3.6279620853080567
2018-03-04,32441.9,235,250,149,231,138.05063829787235,65,0.2850877192982456,3.5595744680851062
2018-03-05,38323.07,262,316,164,258,146.27125954198473,72,0.2857142857142857,3.386100386100386
2018-03-06,39173.99,271,305,160,269,144.55346863468634,82,0.30597014925373134,3.507380073800738
2018-03-07,36137.89,258,289,156,255,140.0693410852713,79,0.3110236220472441,3.6403162055335967
2018-03-08,28156.39,234,273,156,230,120.326452991453,57,0.2511013215859031,3.7124463519313307
2018-03-09,28405.44,203,229,126,202,139.92827586206897,44,0.2233502538071066,3.5689655172413794
2018-03-10,26203.91,192,214,132,190,136.47869791666668,50,0.2702702702702703,3.5343915343915344
2018-03-11,31320.43,218,239,172,217,143.67169724770642,58,0.26976744186046514,3.6175115207373274
2018-03-12,30644.66,232,259,154,230,132.08905172413793,69,0.3026315789473684,3.7288888888888887
2018-03-13,36074.24,227,270,150,226,158.91735682819382,54,0.2488479262672811,3.6681614349775784
2018-03-14,23528.79,198,235,148,197,118.83227272727274,46,0.2358974358974359,3.6700507614213196
2018-03-15,44311.46,286,327,174,285,154.9351748251748,65,0.23897058823529413,3.640625
2018-03-16,32832.19,252,290,175,249,130.28646825396825,53,0.2190082644628099,3.52
2018-03-17,20078.5,180,191,132,179,111.54722222222222,36,0.20454545454545456,3.85
2018-03-18,31119.33,215,232,155,210,144.74106976744187,33,0.15639810426540285,4.037558685446009
2018-03-19,44645.19,302,366,185,299,147.83175496688742,67,0.22866894197952217,3.785
2018-03-20,35749.47,297,348,186,295,120.36858585858586,43,0.14726027397260275,3.9764309764309766
2018-03-21,39714.43,285,315,188,282,139.34887719298246,30,0.10830324909747292,4.066666666666666
2018-03-22,31119.41,254,296,164,252,122.5173622047244,31,0.12449799196787148,3.8492063492063493
2018-03-23,29621.24,219,256,146,218,135.25680365296805,15,0.07177033492822966,4.018099547511312
2018-03-24,23787.77,165,189,126,165,144.16830303030304,21,0.12883435582822086,4.024390243902439
2018-03-25,25557.29,190,226,148,189,134.51205263157894,29,0.15425531914893617,3.931216931216931
2018-03-26,35779.01,271,320,184,270,132.0258671586716,36,0.13533834586466165,4.066666666666666
2018-03-27,34732.56,245,289,179,244,141.76555102040817,35,0.14644351464435146,4.128099173553719
2018-03-28,29713.34,219,242,154,219,135.67735159817352,27,0.12857142857142856,3.8636363636363638
2018-03-29,28926.73,194,224,129,194,149.1068556701031,29,0.15425531914893617,3.7305699481865284
2018-03-30,22088.14,165,185,132,165,133.86751515151514,20,0.12269938650306748,3.9693251533742333
2018-03-31,25203.73,167,193,125,165,150.92053892215569,26,0.15853658536585366,3.8922155688622753
2018-04-01,29396.66,207,232,141,207,142.0128502415459,20,0.09950248756218906,3.927536231884058
2018-04-02,40279.1,281,332,178,281,143.34199288256227,41,0.14963503649635038,4.108695652173913
2018-04-03,36246.51,246,279,171,246,147.34353658536585,26,0.10699588477366255,4.155102040816327
2018-04-04,37982.73,257,287,188,255,147.79272373540857,18,0.07142857142857142,4.046875
2018-04-05,36058.79,266,298,194,264,135.55936090225563,13,0.04980842911877394,4.307984790874524
2018-04-06,27784.74,189,213,147,189,147.00920634920635,6,0.03314917127071823,3.962962962962963
2018-04-07,25517.38,164,184,120,163,155.59378048780488,9,0.055900621118012424,4.070121951219512
2018-04-08,23463.85,185,207,149,184,126.83162162162161,13,0.07103825136612021,4.113513513513514
2018-04-09,49308.73,253,290,182,251,194.89616600790515,12,0.048,4.3107569721115535
2018-04-10,27870.56,201,231,145,200,138.6595024875622,10,0.05102040816326531,4.058673469387755
2018-04-11,40782.96,274,310,191,273,148.8429197080292,11,0.04198473282442748,4.156133828996283
2018-04-12,34117.58,255,298,185,254,133.794431372549,8,0.03162055335968379,4.231075697211155
2018-04-13,31150.36,202,242,150,202,154.20970297029703,6,0.030456852791878174,4.149253731343284
2018-04-14,18845.7,146,172,115,144,129.08013698630137,7,0.04827586206896552,4.0137931034482754
2018-04-15,30524.04,223,264,166,221,136.87910313901347,7,0.0319634703196347,4.108597285067873
2018-04-16,40412.26,280,320,202,279,144.3295,13,0.04710144927536232,4.2
2018-04-17,36682.97,265,311,174,264,138.42630188679246,12,0.046511627906976744,4.216730038022813
2018-04-18,39472.71,280,315,195,279,140.9739642857143,20,0.07380073800738007,4.125448028673835
2018-04-19,43287.21,292,355,191,290,148.24386986301369,12,0.041811846689895474,4.167808219178082
2018-04-20,28353.84,196,229,142,196,144.66244897959183,5,0.026041666666666668,4.183673469387755
2018-04-21,18966.34,156,169,116,156,121.57910256410257,6,0.03896103896103896,4.2243589743589745
2018-04-22,27350.9,200,233,145,199,136.7545,6,0.03015075376884422,4.1959798994974875
2018-04-23,37674.27,285,329,187,284,132.19042105263156,14,0.04946996466431095,4.1643109540636045
2018-04-24,43083.77,271,311,190,269,158.98070110701107,6,0.022641509433962263,4.167910447761194
2018-04-25,40995.02,284,321,193,283,144.34866197183098,12,0.043010752688172046,4.254416961130742
2018-04-26,31631.36,254,294,173,254,124.53291338582677,11,0.044,4.339920948616601
2018-04-27,40752.54,242,285,165,241,168.39892561983473,13,0.05485232067510549,4.199170124481328
2018-04-28,23560.56,169,191,123,169,139.4115976331361,9,0.05421686746987952,4.073170731707317
2018-04-29,19411.7,171,188,132,171,113.5187134502924,10,0.05952380952380952,4.059171597633136
2018-04-30,35682.61,240,285,168,240,148.67754166666666,5,0.02127659574468085,4.315126050420168
2018-05-01,33163.8,255,277,162,255,130.05411764705883,9,0.03571428571428571,4.1484375
2018-05-02,38557.72,295,339,184,294,130.70413559322034,17,0.059233449477351915,4.290816326530612
2018-05-03,42497.77,304,357,196,301,139.79529605263156,11,0.03666666666666667,4.3125
2018-05-04,39730.93,265,309,178,265,149.92803773584905,9,0.03435114503816794,4.297709923664122
2018-05-05,28306.45,197,221,147,197,143.68756345177664,11,0.057291666666666664,4.076923076923077
2018-05-06,28565.97,210,240,152,209,136.02842857142858,8,0.038834951456310676,4.1
2018-05-07,54167.48,371,421,244,369,146.00398921832885,23,0.06336088154269973,4.254742547425474
2018-05-08,47800.69,327,378,216,327,146.17948012232418,22,0.06811145510835913,4.237878787878788
2018-05-09,43589.12,342,392,205,340,127.45356725146199,27,0.08059701492537313,4.166666666666667
2018-05-10,51458.67,279,335,188,277,184.43967741935484,23,0.08424908424908426,4.18705035971223
2018-05-11,37859.19,246,284,173,246,153.89914634146342,28,0.11475409836065574,4.1387755102040815
2018-05-12,29604.14,204,239,144,204,145.11833333333334,13,0.065,4.057971014492754
2018-05-13,31313.52,206,246,151,205,152.0073786407767,13,0.06341463414634146,4.154589371980676
2018-05-14,53842.38,364,413,231,364,147.91862637362635,48,0.1352112676056338,4.1680440771349865
2018-05-15,41119.85,352,423,218,351,116.81775568181818,53,0.15229885057471265,4.2
2018-05-16,56283.73,357,406,236,356,157.65750700280114,59,0.16809116809116809,4.1440677966101696
2018-05-17,31488.47,227,256,158,226,138.7157268722467,42,0.1875,4.061674008810573
2018-05-18,31621.52,236,277,170,234,133.98949152542374,36,0.15517241379310345,4.063559322033898
2018-05-19,25201.29,139,169,113,137,181.30424460431655,19,0.1386861313868613,4.093525179856115
2018-05-20,19586.54,161,192,124,161,121.65552795031057,32,0.20253164556962025,3.950310559006211
2018-05-21,25404.06,204,239,145,204,124.52970588235294,28,0.1407035175879397,4.103448275862069
2018-05-22,27793.91,199,232,145,199,139.66788944723618,17,0.08717948717948718,4.147208121827411
2018-05-23,17501.05,132,150,101,132,132.5837121212121,3,0.022727272727272728,4.340909090909091
2018-05-24,20073.26,114,130,93,114,176.08122807017543,2,0.017699115044247787,4.446428571428571
2018-05-25,15888.92,103,128,82,103,154.26135922330099,1,0.009708737864077669,4.413461538461538
2018-05-26,14799.17,99,116,75,99,149.48656565656566,1,0.010101010101010102,4.357142857142857
2018-05-27,12523.25,100,112,82,98,125.2325,0,0.0,4.17
2018-05-28,26877.47,143,170,113,143,187.95433566433567,0,0.0,4.356643356643357
2018-05-29,25572.08,149,173,118,149,171.6246979865772,0,0.0,4.322147651006712
2018-05-30,19214.0,140,155,111,140,137.24285714285713,0,0.0,4.323741007194244
2018-05-31,25111.28,133,146,106,132,188.80661654135338,1,0.007575757575757576,4.2631578947368425
2018-06-01,32298.920000000002,184,211,140,182,175.53760869565218,2,0.010869565217391304,4.141304347826087
2018-06-02,25266.62,142,158,110,142,177.93394366197182,1,0.0070921985815602835,4.204225352112676
2018-06-03,28461.66,191,217,149,190,149.01392670157068,0,0.0,4.248677248677248
2018-06-04,28622.4,225,258,158,222,127.21066666666667,0,0.0,4.377777777777778
2018-06-05,30709.36,197,240,150,195,155.885076142132,2,0.01020408163265306,4.245
2018-06-06,26134.4,227,277,162,226,115.12951541850221,3,0.013215859030837005,4.066079295154185
2018-06-07,37020.4,223,251,161,223,166.01076233183858,1,0.004484304932735426,4.049773755656108
2018-06-08,26870.41,198,234,151,198,135.7091414141414,7,0.03608247422680412,4.1313131313131315
2018-06-09,29325.079999999998,172,192,136,172,170.4946511627907,2,0.011834319526627219,4.3391812865497075
2018-06-10,25501.97,193,224,148,193,132.13455958549224,4,0.021052631578947368,4.124352331606218
2018-06-11,49669.7,294,338,194,294,168.94455782312923,11,0.03741496598639456,4.30716723549488
2018-06-12,40369.0,246,288,179,246,164.10162601626016,9,0.036885245901639344,4.258196721311475
2018-06-13,34616.96,259,305,195,259,133.65621621621622,3,0.011857707509881422,4.2007722007722
2018-06-14,27504.6,212,237,160,212,129.738679245283,4,0.018957345971563982,4.466981132075472
2018-06-15,26617.56,186,209,151,185,143.1051612903226,2,0.01098901098901099,4.236559139784946
2018-06-16,24616.05,165,177,130,164,149.18818181818182,1,0.006172839506172839,4.310975609756097
2018-06-17,17316.33,152,175,127,152,113.92322368421054,4,0.026490066225165563,4.434210526315789
2018-06-18,34718.3,246,279,159,245,141.13130081300815,2,0.00823045267489712,4.495934959349594
2018-06-19,34630.33,231,261,155,231,149.9148484848485,4,0.017543859649122806,4.402597402597403
2018-06-20,28793.99,217,251,160,217,132.69119815668205,0,0.0,4.299539170506913
2018-06-21,27703.58,234,264,159,233,118.39136752136753,5,0.021551724137931036,4.241379310344827
2018-06-22,24807.27,179,206,132,179,138.58810055865922,1,0.005649717514124294,4.306818181818182
2018-06-23,17501.92,151,172,123,150,115.9067549668874,2,0.013422818791946308,4.226666666666667
2018-06-24,24432.6,199,218,148,199,122.77688442211054,3,0.015151515151515152,4.409090909090909
2018-06-25,36135.52,240,281,180,240,150.56466666666665,3,0.012605042016806723,4.358333333333333
2018-06-26,30957.57,242,292,172,242,127.92384297520661,0,0.0,4.24793388429752
2018-06-27,26496.48,214,243,163,214,123.81532710280374,2,0.009389671361502348,4.39622641509434
2018-06-28,32171.97,243,284,190,242,132.39493827160496,3,0.012552301255230125,4.254166666666666
2018-06-29,20473.48,174,197,140,173,117.66367816091953,2,0.011695906432748537,4.23121387283237
2018-06-30,15379.880000000001,124,139,113,123,124.03129032258066,0,0.0,4.266129032258065
2018-07-01,24369.47,161,186,131,161,151.36316770186338,0,0.0,4.298136645962733
2018-07-02,23158.62,195,217,148,195,118.76215384615384,1,0.0051813471502590676,4.479381443298969
2018-07-03,26307.31,216,239,155,216,121.79310185185186,5,0.02336448598130841,4.449074074074074
2018-07-04,35651.65,256,290,189,255,139.2642578125,3,0.01195219123505976,4.337301587301587
2018-07-05,28809.33,195,221,146,194,147.74015384615385,5,0.025906735751295335,4.076923076923077
2018-07-06,19005.54,121,130,108,121,157.0705785123967,2,0.016666666666666666,4.416666666666667
2018-07-07,9076.56,91,101,73,91,99.74241758241757,0,0.0,4.472527472527473
2018-07-08,14410.79,122,147,95,121,118.12122950819673,3,0.025423728813559324,4.100840336134453
2018-07-09,19564.85,148,158,113,148,132.1949324324324,8,0.0547945205479452,4.310344827586207
2018-07-10,18724.57,132,151,119,132,141.85280303030302,8,0.06201550387596899,4.120300751879699
2018-07-11,18519.98,127,145,98,127,145.82661417322834,10,0.08130081300813008,3.9921259842519685
2018-07-12,28891.77,121,128,93,120,238.77495867768596,13,0.1111111111111111,3.9516129032258065
2018-07-13,27644.23,167,190,129,167,165.5343113772455,4,0.023952095808383235,4.114457831325301
2018-07-14,22257.69,148,160,110,147,150.3897972972973,8,0.056338028169014086,4.3068965517241375
2018-07-15,30037.49,152,167,113,152,197.6150657894737,8,0.05405405405405406,4.065789473684211
2018-07-16,31308.29,245,264,176,242,127.7889387755102,16,0.06722689075630252,4.225409836065574
2018-07-17,30421.48,221,244,160,216,137.6537556561086,14,0.06481481481481481,4.200913242009133
2018-07-18,41193.49,305,340,203,296,135.06062295081966,9,0.029801324503311258,4.480392156862745
2018-07-19,38705.58,253,287,187,249,152.98648221343873,5,0.020080321285140562,4.156626506024097
2018-07-20,32031.44,249,287,158,248,128.64032128514054,10,0.04048582995951417,4.157894736842105
2018-07-21,21113.58,187,208,146,184,112.90684491978611,5,0.02717391304347826,4.446236559139785
2018-07-22,27753.42,215,243,163,213,129.08567441860464,6,0.028169014084507043,4.367441860465116
2018-07-23,39911.22,305,347,227,305,130.85645901639344,18,0.06040268456375839,4.271241830065359
2018-07-24,41525.76,270,303,193,268,153.79911111111113,9,0.03409090909090909,4.315789473684211
2018-07-25,40417.5,268,327,201,267,150.8115671641791,8,0.030303030303030304,4.344569288389513
2018-07-26,35292.72,247,286,176,246,142.8855060728745,7,0.028688524590163935,4.32520325203252
2018-07-27,28371.75,189,216,152,188,150.11507936507937,5,0.026881720430107527,4.212765957446808
2018-07-28,25210.12,175,210,131,174,144.05782857142856,3,0.01744186046511628,4.2272727272727275
2018-07-29,31434.079999999998,188,211,150,187,167.20255319148936,13,0.07142857142857142,4.320855614973262
2018-07-30,39070.66,284,312,214,284,137.57274647887326,34,0.1223021582733813,4.13986013986014
2018-07-31,45316.28,320,377,220,320,141.613375,36,0.11501597444089456,4.216300940438871
2018-08-01,40553.8,310,347,212,309,130.81870967741938,40,0.13071895424836602,4.159090909090909
2018-08-02,38462.26,299,336,214,299,128.63632107023412,45,0.1541095890410959,4.066889632107023
2018-08-03,42075.18,314,347,216,314,133.99738853503186,47,0.1525974025974026,4.073482428115016
2018-08-04,35511.96,245,274,182,245,144.94677551020408,26,0.11016949152542373,4.172131147540983
2018-08-05,35583.76,276,312,197,275,128.92666666666668,48,0.17843866171003717,4.2327272727272724
2018-08-06,56427.39,372,430,246,372,151.68653225806452,72,0.19834710743801653,4.172043010752688
2018-08-07,49178.98,366,431,252,365,134.36879781420765,63,0.17847025495750707,4.043478260869565
2018-08-08,43333.07,315,360,215,313,137.56530158730158,35,0.11290322580645161,4.20952380952381
2018-08-09,40040.28,283,322,204,283,141.4850883392226,30,0.10714285714285714,4.280276816608996
2018-08-10,33424.73,253,268,182,252,132.11355731225296,26,0.10441767068273092,4.141176470588236
2018-08-11,25960.93,186,216,141,186,139.57489247311827,8,0.043243243243243246,4.262032085561497
2018-08-12,31524.21,197,227,160,197,160.02137055837562,9,0.04712041884816754,4.269035532994923
2018-08-13,38613.13,288,321,211,287,134.07336805555553,19,0.06690140845070422,4.379310344827586
2018-08-14,44192.840000000004,315,342,228,313,140.29473015873018,35,0.11254019292604502,4.2025316455696204
2018-08-15,45574.04,285,317,208,285,159.90891228070177,24,0.0851063829787234,4.3087719298245615
2018-08-16,35670.61,318,353,214,317,112.17172955974843,28,0.08860759493670886,4.377358490566038
2018-08-17,31730.67,255,289,203,253,124.434,11,0.04417670682730924,4.391732283464567
2018-08-18,24340.95,196,206,154,196,124.18852040816327,5,0.025906735751295335,4.319796954314721
2018-08-19,25487.39,204,226,161,203,124.9381862745098,11,0.05392156862745098,4.446078431372549
2018-08-20,34479.5,252,283,196,252,136.8234126984127,25,0.099601593625498,4.462745098039216
2018-08-21,26323.06,239,258,185,239,110.13832635983265,17,0.07142857142857142,4.407407407407407
2018-08-22,20297.13,186,216,155,185,109.12435483870968,11,0.05945945945945946,4.411764705882353
2018-08-23,17030.87,142,161,112,142,119.93570422535211,7,0.04929577464788732,4.409722222222222
2018-08-24,9633.61,98,117,78,98,98.30214285714287,9,0.09375,4.191919191919192
2018-08-25,10599.41,69,75,66,69,153.61463768115942,1,0.014492753623188406,4.449275362318841
2018-08-26,8070.71,73,82,68,73,110.55767123287671,1,0.0136986301369863,4.4520547945205475
2018-08-27,5345.91,66,71,60,66,80.99863636363636,6,0.09090909090909091,4.424242424242424
2018-08-28,3673.91,39,45,35,39,94.20282051282051,1,0.02564102564102564,4.090909090909091
2018-08-29,1546.04,11,16,11,11,140.5490909090909,0,0.0,3.9285714285714284
2018-09-03,145.0,1,1,1,1,145.0,0,,1.5

