purchase_month,product_category_name_english,gmv_proxy,orders,active_sellers,avg_review_score,gmv_share_month
2018-01,books_imported,583.0,6,2,3.8333333333333335,0.0006136645990976541
2018-01,books_technical,1176.55,16,4,4.823529411764706,0.0012384341064637133
2018-01,christmas_supplies,851.5,9,4,3.9,0.0008962871460234176
2018-01,cine_photo,199.98,2,1,5.0,0.0002104985360678368
2018-01,computers,7450.0,12,1,3.9166666666666665,0.007841854653992321
2018-01,computers_accessories,83257.45,593,82,3.8373751783166905,0.08763662037074267
2018-01,consoles_games,8200.98,53,13,3.943396226415094,0.00863233465507355
2018-01,construction_tools_construction,9664.18,40,19,4.1063829787234045,0.010172495961076444
2018-01,construction_tools_lights,2392.99,6,4,4.142857142857143,0.00251885634475934
2018-01,construction_tools_safety,2228.89,9,6,3.727272727272727,0.0023461250227834823
2018-01,cool_stuff,39739.7,289,68,4.12751677852349,0.04182992636151122
2018-01,costruction_tools_garden,3927.98,21,6,4.416666666666667,0.0041345836568843965
2018-01,costruction_tools_tools,532.3,8,3,3.857142857142857,0.000560297883532901
2018-01,diapers_and_hygiene,125.0,1,1,1.0,0.00013157474251664967
2018-01,drinks,2307.61,40,6,3.980769230769231,0.002428985532630768
2018-01,dvds_blu_ray,49.8,2,1,5.0,5.241937741863323e-05
2018-01,electronics,15996.68,322,31,3.9255014326647566,0.016838072416969916
2018-01,fashio_female_clothing,161.79000000000002,3,2,5.0,0.00017029982073415003
2018-01,fashion_bags_accessories,7931.72,116,31,4.4471544715447155,0.008348912133713285
2018-01,fashion_male_clothing,550.6,5,3,4.0,0.0005795604258373385
2018-01,fashion_shoes,666.7,7,4,4.222222222222222,0.0007017670466868028
2018-01,fashion_sport,119.8,2,1,4.0,0.00012610123322795704
2018-01,fashion_underwear_beach,754.5,8,2,4.375,0.0007941851458304975
2018-01,fixed_telephony,2444.1,10,7,4.1,0.0025726546254795477
2018-01,flowers,284.6,7,2,4.25,0.000299569373761908
2018-01,food,868.41,19,8,3.6,0.0009140865771910699
2018-01,food_drink,341.17,10,6,4.2727272727272725,0.000359114839235243
2018-01,furniture_bedroom,914.8,5,1,3.6,0.000962916595633849
2018-01,furniture_decor,55438.18,478,95,3.9054726368159205,0.05835411407273342
2018-01,furniture_living_room,2308.1,22,8,4.409090909090909,0.002429501305621433
2018-01,furniture_mattress_and_upholstery,860.5,9,3,4.333333333333333,0.0009057605274846165
2018-01,garden_tools,27037.94,205,35,4.02510460251046,0.028460079949444984
2018-01,health_beauty,72470.49,572,120,4.081861958266453,0.07628228849444349
2018-01,home_appliances,1795.05,27,6,4.178571428571429,0.0018894659324360961
2018-01,home_appliances_2,8630.1,12,6,4.384615384615385,0.009084025483143507
2018-01,home_confort,3020.16,18,5,4.111111111111111,0.0031790141948726774
2018-01,home_construction,5827.58,28,15,3.5714285714285716,0.006134098703961419
2018-01,housewares,38078.31,322,103,4.002801120448179,0.04008115066975333
2018-01,industry_commerce_and_business,3662.0,16,6,4.0,0.003854613656767769
2018-01,kitchen_dining_laundry_garden_furniture,4838.5,20,9,4.476190476190476,0.005092995133334476
2018-01,la_cuisine,112.0,1,1,5.0,0.00011789096929491812
2018-01,luggage_accessories,18738.22,123,23,4.1328125,0.019723811773762683
2018-01,market_place,818.72,12,7,4.214285714285714,0.0008617829855458515
2018-01,music,24.97,1,1,5.0,2.628337056512594e-05
2018-01,musical_instruments,15405.58,51,17,4.169811320754717,0.016215881774557184
2018-01,office_furniture,20113.41,106,8,3.167832167832168,0.021171333935054455
2018-01,party_supplies,135.8,2,1,3.5,0.00014294280027008822
2018-01,perfumery,20036.89,213,40,4.008771929824562,0.021090789140675463
2018-01,pet_shop,10885.96,77,30,4.056818181818182,0.011458539072372381
2018-01,signaling_and_security,1048.79,7,5,3.625,0.001103954193632296
2018-01,small_appliances,15450.76,52,19,4.363636363636363,0.016263438149492403
2018-01,small_appliances_home_oven_and_coffee,369.99,1,1,5.0,0.00038945071186988173
2018-01,sports_leisure,91574.33,586,149,3.8668730650154797,0.09639095112707767
2018-01,stationery,41023.91,379,41,4.202564102564103,0.04318168316220968
2018-01,tablets_printing_image,161.8,3,1,4.333333333333333,0.00017031034671355136
2018-01,telephony,14879.96,347,40,3.875,0.015662615245264373
2018-01,toys,21948.23,158,57,4.049079754601227,0.023102661687569647
2018-01,unknown,22489.45,184,39,3.4563106796116503,0.02367234874472854
2018-01,watches_gifts,75621.24,337,32,3.9234972677595628,0.07959876145431816
2018-02,agro_industry_and_commerce,7404.8,21,5,4.185185185185185,0.008771602401581534
2018-02,air_conditioning,2626.89,11,7,4.333333333333333,0.003111770018459717
2018-02,art,1251.71,12,4,3.6923076923076925,0.0014827547593565824
2018-02,audio,2828.49,15,6,3.2666666666666666,0.003350582011242619
2018-02,auto,41706.89,303,74,3.9006309148264986,0.04940528528609778
2018-02,baby,25985.82,169,52,3.718390804597701,0.03078236834473118
2018-02,bed_bath_table,60690.880000000005,593,64,3.554093567251462,0.0718934027606548
2018-02,books_general_interest,1912.65,29,13,4.379310344827586,0.0022656932440288623
2018-02,books_imported,325.0,3,2,4.333333333333333,0.00038498957169862764
2018-02,books_technical,1411.21,23,9,3.8076923076923075,0.0016716957953132935
2018-02,christmas_supplies,2059.65,17,5,3.5555555555555554,0.0024398269887663956
2018-02,cine_photo,227.99,2,2,5.0,0.0002700731460048312
2018-02,computers_accessories,100855.23,801,82,3.46,0.1194714209269741
2018-02,consoles_games,11978.73,51,16,3.5961538461538463,0.014189803483672315
2018-02,construction_tools_construction,9003.97,54,18,3.7971014492753623,0.01066595247349936
2018-02,construction_tools_lights,1610.8,9,8,3.8823529411764706,0.0019081267756681521
2018-02,construction_tools_safety,5965.75,7,6,4.5,0.007066927807264886
2018-02,cool_stuff,31002.21,182,51,3.8251366120218577,0.036724700152648955
2018-02,costruction_tools_garden,1538.25,14,5,4.35,0.0018221852574320432
2018-02,costruction_tools_tools,1318.2,11,3,4.4,0.001561517702809634
2018-02,diapers_and_hygiene,100.0,1,1,3.0,0.0001184583297534239
2018-02,drinks,1967.44,27,5,4.15625,0.002330596562900763
2018-02,dvds_blu_ray,24.9,1,1,5.0,2.949612410860255e-05
2018-02,electronics,14780.6,301,36,3.857142857142857,0.017508851887534573
2018-02,fashio_female_clothing,29.99,1,1,4.0,3.552565309305182e-05
2018-02,fashion_bags_accessories,9786.63,102,26,4.102803738317757,0.011593078437147509
2018-02,fashion_male_clothing,388.09,3,2,3.0,0.0004597249319400628
2018-02,fashion_shoes,1033.7,10,4,3.909090909090909,0.0012245037546611429
2018-02,fashion_underwear_beach,399.3,7,2,2.8333333333333335,0.0004730041107054216
2018-02,fixed_telephony,6138.67,10,8,2.6666666666666665,0.007271765951074507
2018-02,flowers,134.48000000000002,4,2,4.75,0.0001593027618524045
2018-02,food,1933.42,31,8,3.6666666666666665,0.0022902970391186486
2018-02,food_drink,1059.1,21,7,4.166666666666667,0.0012545921704185123
2018-02,furniture_bedroom,1094.8,7,3,4.375,0.0012968817941404849
2018-02,furniture_decor,38646.520000000004,342,84,3.544811320754717,0.045780022099822924
2018-02,furniture_living_room,4402.78,19,11,3.0,0.005215459650717796
2018-02,furniture_mattress_and_upholstery,389.4,6,2,2.6666666666666665,0.00046127673605983265
2018-02,garden_tools,26838.03,232,41,3.641891891891892,0.03179188207672283
2018-02,health_beauty,86996.06,607,130,3.9848024316109423,0.10305407962728651
2018-02,home_appliances,5583.74,48,10,4.2312925170068025,0.006614405141773832
2018-02,home_appliances_2,8998.83,21,10,3.9047619047619047,0.010659863715350036
2018-02,home_comfort_2,38.7,2,1,1.3333333333333333,4.584337361457505e-05
2018-02,home_confort,3012.76,20,3,3.857142857142857,0.003568865175479254
2018-02,home_construction,5303.9,32,16,3.8684210526315788,0.0062829113517918495
2018-02,housewares,35448.56,342,100,3.8724747474747474,0.04199177209764032
2018-02,industry_commerce_and_business,4735.59,29,10,4.057142857142857,0.005609700817970167
2018-02,kitchen_dining_laundry_garden_furniture,4750.16,17,10,4.1,0.005626960196615241
2018-02,luggage_accessories,6604.35,45,18,3.5,0.007823402701070252
2018-02,market_place,1920.92,20,9,3.8214285714285716,0.0022754897478994706
2018-02,music,244.97,2,2,4.0,0.0002901873703969625
2018-02,musical_instruments,9015.73,39,18,3.9545454545454546,0.010679883173078364
2018-02,office_furniture,17774.78,72,10,3.037037037037037,0.02105570750534564
2018-02,pc_gamer,129.99,1,1,1.0,0.00015398398284647573
2018-02,perfumery,20632.7,198,40,4.170560747663552,0.024441151803034692
2018-02,pet_shop,9595.03,89,34,3.98019801980198,0.011366112277339949
2018-02,signaling_and_security,715.79,10,5,3.6666666666666665,0.0008479128785420329
2018-02,small_appliances,5245.16,30,15,3.96875,0.006213328928894688
2018-02,small_appliances_home_oven_and_coffee,3024.9,5,2,3.6,0.0035832460167113194
2018-02,sports_leisure,75863.95,585,123,3.7619414483821263,0.08986716805497262
2018-02,stationery,11889.1,144,44,3.7025316455696204,0.014083629282714321
2018-02,tablets_printing_image,694.97,12,1,3.5384615384615383,0.0008232498542873701
2018-02,telephony,14105.24,333,37,3.7724719101123596,0.01670883171171185
2018-02,toys,14778.93,137,64,3.803448275862069,0.01750687363342769
2018-02,unknown,12758.75,110,35,3.9583333333333335,0.015113802147414972
2018-02,watches_gifts,63462.18,317,31,3.5988023952095807,0.07517623845311143
2018-03,agro_industry_and_commerce,6019.0,25,4,4.071428571428571,0.006121763347742684
2018-03,air_conditioning,2667.58,24,11,3.6,0.0027131240191346447
2018-03,art,461.5,7,6,3.5714285714285716,0.0004693792631638559
2018-03,audio,10606.69,33,6,2.9411764705882355,0.010787779711392066
2018-03,auto,44753.24,325,87,3.809941520467836,0.0455173192099571
2018-03,baby,41985.74,217,61,3.5923423423423424,0.04270256924071339
2018-03,bed_bath_table,69256.39,670,68,3.5959339263024144,0.0704388154010588
2018-03,books_general_interest,1711.93,34,16,4.410256410256411,0.001741158054145395
2018-03,books_imported,259.0,2,1,5.0,0.00026342194834114553
2018-03,books_technical,913.47,17,5,4.176470588235294,0.0009290658191165492
2018-03,christmas_supplies,854.95,12,4,3.0,0.0008695466978156849
2018-03,cine_photo,711.79,6,2,2.2857142857142856,0.0007239425042847258
2018-03,computers_accessories,85673.53,638,87,3.8300132802124836,0.08713624785275514
2018-03,consoles_games,11858.720000000001,54,17,3.6666666666666665,0.012061185819428995
2018-03,construction_tools_construction,10549.38,52,23,3.357142857142857,0.01072949124861434
2018-03,construction_tools_lights,2536.7,12,5,3.230769230769231,0.0025800094840037987
2018-03,construction_tools_safety,5374.87,13,7,4.181818181818182,0.005466636013437733
2018-03,cool_stuff,38353.22,242,59,3.8515625,0.03900803064693664
2018-03,costruction_tools_garden,2497.23,20,8,4.086956521739131,0.0025398656063936637
2018-03,costruction_tools_tools,931.3,8,4,4.222222222222222,0.0009472002335525438
2018-03,diapers_and_hygiene,163.0,2,1,2.6666666666666665,0.00016578292501778658
2018-03,drinks,962.7,20,6,3.9523809523809526,0.0009791363307645592
2018-03,dvds_blu_ray,49.8,2,1,5.0,5.0650243348992464e-05
2018-03,electronics,12554.8,244,31,3.7586206896551726,0.012769150104376115
2018-03,fashio_female_clothing,119.96,1,1,4.0,0.00012200809622781397
2018-03,fashion_bags_accessories,10261.58,131,30,3.8731884057971016,0.010436777593276186
2018-03,fashion_childrens_clothes,79.98,2,1,5.0,8.134551130627345e-05
2018-03,fashion_shoes,1252.8,12,3,3.25,0.0012741892543698344
2018-03,fashion_sport,89.9,1,1,5.0,9.143487704968721e-05
2018-03,fashion_underwear_beach,289.4,5,2,3.0,0.00029434097239354256
2018-03,fixed_telephony,1930.5900000000001,12,9,3.5714285714285716,0.0019635512712275374
2018-03,flowers,89.67,3,1,5.0,9.120095022297499e-05
2018-03,food,1559.8999999999999,33,6,3.7714285714285714,0.0015865324216886214
2018-03,food_drink,2350.77,17,10,4.473684210526316,0.0023909050714359644
2018-03,furniture_bedroom,1071.8,6,4,4.166666666666667,0.001090099012478918
2018-03,furniture_decor,52244.04,442,87,3.466949152542373,0.05313601083402603
2018-03,furniture_living_room,3521.87,19,7,3.526315789473684,0.0035819994486649817
2018-03,furniture_mattress_and_upholstery,440.0,4,1,3.75,0.00044751219023206194
2018-03,garden_tools,27612.25,205,48,3.7934362934362933,0.02808367835167103
2018-03,health_beauty,90034.41,621,126,3.7022556390977446,0.0915715818530715
2018-03,home_appliances,9876.59,70,7,3.9565217391304346,0.01004521459755473
2018-03,home_appliances_2,5648.2,12,10,4.083333333333333,0.00574463262015621
2018-03,home_comfort_2,34.99,1,1,5.0,3.558738985504511e-05
2018-03,home_confort,2522.38,21,4,3.3333333333333335,0.0025654449963580647
2018-03,home_construction,5639.51,34,12,3.659090909090909,0.0057357942543991266
2018-03,housewares,37514.44,338,112,3.7160493827160495,0.03815493002211199
2018-03,industry_commerce_and_business,2922.45,26,7,3.75,0.0029723454553265668
2018-03,kitchen_dining_laundry_garden_furniture,2842.66,12,7,3.9166666666666665,0.0028911931879206207
2018-03,la_cuisine,389.0,1,1,4.0,0.0003956414590915275
2018-03,luggage_accessories,5911.77,52,16,4.25,0.006012702592836812
2018-03,market_place,1548.74,16,9,3.3529411764705883,0.001575181885227281
2018-03,music,323.97,2,2,3.0,0.000329501191521548
2018-03,musical_instruments,10822.2,51,21,4.109090909090909,0.011006969148021411
2018-03,office_furniture,31301.62,151,11,3.272277227722772,0.03183603755457208
2018-03,party_supplies,913.9,5,3,3.5,0.000929503160575185
2018-03,perfumery,20473.25,186,40,3.8308457711442787,0.020822793065155824
2018-03,pet_shop,13643.69,110,32,3.6693548387096775,0.013876630897152912
2018-03,signaling_and_security,921.9,7,7,3.888888888888889,0.0009376397458521316
2018-03,small_appliances,14260.15,36,17,3.861111111111111,0.014503615817131223
2018-03,small_appliances_home_oven_and_coffee,7890.9,7,4,4.857142857142857,0.00802562259523222
2018-03,sports_leisure,85292.17,672,150,3.683930942895086,0.0867483768326031
2018-03,stationery,13152.74,146,41,3.7560975609756095,0.013377298829438297
2018-03,tablets_printing_image,259.29,2,2,4.666666666666667,0.0002637168995574349
2018-03,telephony,25804.89,329,43,3.5395894428152492,0.026245461005903255
2018-03,toys,23407.4,222,60,3.630901287553648,0.023807038276449925
2018-03,unknown,17378.11,127,29,3.873134328358209,0.01767480924589477
2018-03,watches_gifts,97861.08,416,35,3.664285714285714,0.09953187783926144
2018-04,agro_industry_and_commerce,4500.7,12,5,4.0,0.0045158382186685315
2018-04,air_conditioning,3261.79,22,11,4.571428571428571,0.003272761113442538
2018-04,art,2140.2799999999997,26,9,4.5,0.002147478886095915
2018-04,arts_and_craftmanship,15.99,1,1,4.0,1.6043782770793393e-05
2018-04,audio,7045.07,30,7,4.096774193548387,0.007068766271734421
2018-04,auto,49629.19,336,99,4.101123595505618,0.04979611904005202
2018-04,baby,49821.840000000004,222,64,3.9670781893004117,0.04998941702321608
2018-04,bed_bath_table,72357.25,608,79,3.946185286103542,0.07260062544665355
2018-04,books_general_interest,6295.51,43,12,4.44,0.006316685107652127
2018-04,books_imported,317.99,4,2,4.75,0.00031905956743493374
2018-04,books_technical,1172.1,23,9,4.478260869565218,0.001176042388095493
2018-04,cds_dvds_musicals,65.0,1,1,5.0,6.521862914956663e-05
2018-04,christmas_supplies,275.15,9,3,4.5,0.00027607547400774243
2018-04,cine_photo,521.74,5,3,4.4,0.0005234948857306907
2018-04,computers,13774.92,13,3,4.066666666666666,0.013821252292999207
2018-04,computers_accessories,59651.2,481,82,3.9554730983302413,0.05985183832502506
2018-04,consoles_games,7239.400000000001,43,16,3.74468085106383,0.007263749905621119
2018-04,construction_tools_construction,13293.83,78,36,4.0989010989010985,0.01333854413457513
2018-04,construction_tools_lights,4962.67,37,9,3.5853658536585367,0.004979362066487383
2018-04,construction_tools_safety,2887.26,23,10,4.0,0.002896971372282735
2018-04,cool_stuff,35202.4,195,52,4.159203980099503,0.035320804165764684
2018-04,costruction_tools_garden,1326.79,12,7,4.333333333333333,0.001331252691836208
2018-04,costruction_tools_tools,1332.99,16,7,4.352941176470588,0.0013374735456935512
2018-04,diapers_and_hygiene,149.0,4,3,4.25,0.0001495011652813143
2018-04,drinks,5016.4400000000005,29,10,4.074074074074074,0.005033312923246955
2018-04,dvds_blu_ray,92.5,4,2,4.4,9.281112609746021e-05
2018-04,electronics,11022.43,203,32,4.075117370892019,0.011059504223031659
2018-04,fashio_female_clothing,174.95000000000002,1,1,4.0,0.00017553844876487206
2018-04,fashion_bags_accessories,9030.85,96,34,4.295238095238095,0.009061225493159445
2018-04,fashion_male_clothing,195.0,1,1,,0.0001956558874486999
2018-04,fashion_shoes,1438.7,11,4,4.0,0.001443539103961254
2018-04,fashion_sport,89.9,1,1,5.0,9.020238093147755e-05
2018-04,fashion_underwear_beach,359.4,6,2,4.166666666666667,0.0003606088510208346
2018-04,fixed_telephony,1921.94,10,6,3.1818181818181817,0.0019284044939648938
2018-04,flowers,158.4,3,2,3.3333333333333335,0.00015893278241986702
2018-04,food,1665.43,36,8,4.461538461538462,0.0016710317160701963
2018-04,food_drink,605.0699999999999,16,9,4.5,0.000607105168300435
2018-04,furniture_bedroom,1470.9,7,4,4.0,0.0014758474094784242
2018-04,furniture_decor,56793.01,466,94,3.959527824620573,0.05698403473042507
2018-04,furniture_living_room,5133.7300000000005,25,16,2.8823529411764706,0.005150997431138535
2018-04,garden_tools,35037.64,238,56,4.13588850174216,0.03515548999132341
2018-04,health_beauty,91751.04,626,141,4.140988372093023,0.09205964695149314
2018-04,home_appliances,15124.25,106,15,4.117924528301887,0.015175120798697433
2018-04,home_appliances_2,20741.69,23,11,4.478260869565218,0.020811455200696535
2018-04,home_comfort_2,12.9,1,1,1.0,1.2943389477375533e-05
2018-04,home_confort,1939.4,15,4,3.611111111111111,0.0019459232211179928
2018-04,home_construction,9318.5,59,21,3.8157894736842106,0.009349843011234411
2018-04,housewares,45405.96,420,135,4.072340425531915,0.0455586840987701
2018-04,industry_commerce_and_business,5690.61,48,8,4.283018867924528,0.005709750511151006
2018-04,kitchen_dining_laundry_garden_furniture,3165.47,19,11,4.157894736842105,0.0031761171386781336
2018-04,la_cuisine,280.0,1,1,1.0,0.0002809417871058255
2018-04,luggage_accessories,8680.48,53,18,4.43859649122807,0.008709677014772772
2018-04,market_place,627.23,15,7,4.6,0.0006293397040228105
2018-04,music,1696.8600000000001,5,5,4.0,0.0017025674316728254
2018-04,musical_instruments,19375.31,57,21,4.366666666666666,0.019440479346890617
2018-04,office_furniture,20194.72,88,7,3.602272727272727,0.02026264545322056
2018-04,party_supplies,43.8,1,1,1.0,4.394732241155413e-05
2018-04,perfumery,17790.31,160,53,4.2057142857142855,0.01785014815916657
2018-04,pet_shop,18778.3,153,44,4.124260355029586,0.018841461288604724
2018-04,signaling_and_security,2222.3,22,14,4.166666666666667,0.0022297747624474146
2018-04,small_appliances,12211.41,61,26,4.358208955223881,0.012252483387435531
2018-04,small_appliances_home_oven_and_coffee,13980.98,15,4,4.066666666666666,0.014028005381038586
2018-04,sports_leisure,67528.08,532,149,4.190635451505017,0.06775521241080412
2018-04,stationery,11701.35,131,47,4.177631578947368,0.011740707787681255
2018-04,tablets_printing_image,52.0,1,1,5.0,5.217490331965331e-05
2018-04,telephony,16636.84,250,46,3.858156028368794,0.016692798433548865
2018-04,toys,23352.38,196,68,4.251231527093596,0.023430926322765493
2018-04,unknown,8240.66,74,27,4.105263157894737,0.008268377669041043
2018-04,watches_gifts,92658.57,473,39,4.205588822355289,0.0929702294516794
2018-05,agro_industry_and_commerce,3279.75,8,5,4.5,0.003291211050063858
2018-05,air_conditioning,2051.2,14,6,4.066666666666666,0.0020583678956905206
2018-05,art,2691.86,35,7,3.8333333333333335,0.002701266674967573
2018-05,arts_and_craftmanship,89.8,1,1,4.0,9.0113805105796e-05
2018-05,audio,2697.68,20,5,3.761904761904762,0.0027071070128931378
2018-05,auto,40928.14,298,104,4.141479099678457,0.04107116293210172
2018-05,baby,34003.6,224,77,4.127572016460905,0.03412242520373547
2018-05,bed_bath_table,71702.77,606,76,3.9782608695652173,0.07195333453592113
2018-05,books_general_interest,6019.03,51,19,4.339622641509434,0.0060400634336964295
2018-05,books_imported,410.92,9,2,4.9,0.0004123559553905757
2018-05,books_technical,3055.48,55,7,4.345454545454546,0.0030661573410318216
2018-05,christmas_supplies,524.53,6,4,5.0,0.0005263629642777637
2018-05,cine_photo,2277.29,17,7,4.555555555555555,0.0022852479646924074
2018-05,computers,9429.92,7,1,4.5,0.009462872751038395
2018-05,computers_accessories,51515.73,409,78,3.963203463203463,0.05169575114813819
2018-05,consoles_games,5664.07,40,20,3.6481481481481484,0.005683863029906303
2018-05,construction_tools_construction,20748.6,89,38,4.112,0.020821105752985736
2018-05,construction_tools_lights,5477.81,32,6,4.2631578947368425,0.005496952146398447
2018-05,construction_tools_safety,7298.51,25,7,3.2758620689655173,0.007324014562390905
2018-05,cool_stuff,30039.11,169,44,4.131428571428572,0.030144081337322583
2018-05,costruction_tools_garden,1073.28,13,8,4.25,0.0010770305650773802
2018-05,costruction_tools_tools,417.9,5,2,4.8,0.0004193603469232979
2018-05,diapers_and_hygiene,117.0,3,2,4.666666666666667,0.00011740885520465628
2018-05,drinks,2790.98,34,9,4.020833333333333,0.0028007330487101845
2018-05,dvds_blu_ray,439.94,6,3,3.5714285714285716,0.00044147736545928617
2018-05,electronics,16989.29,223,37,4.310344827586207,0.017048658885811238
2018-05,fashion_bags_accessories,11519.16,105,28,4.5675675675675675,0.011559413577087764
2018-05,fashion_male_clothing,129.99,1,1,5.0,0.00013044424861583992
2018-05,fashion_shoes,1582.7,10,3,4.5,0.0015882307276274316
2018-05,fashion_underwear_beach,207.39999999999998,5,2,4.5,0.00020812475700380948
2018-05,fixed_telephony,1946.1,12,6,3.2941176470588234,0.001952900624904116
2018-05,flowers,16.4,1,1,3.0,1.645730961843045e-05
2018-05,food,1542.9299999999998,36,6,4.4772727272727275,0.0015483217518027375
2018-05,food_drink,1239.44,15,10,4.68,0.0012437712093577708
2018-05,furniture_bedroom,1484.98,5,4,4.166666666666667,0.0014901692461693203
2018-05,furniture_decor,54260.98,462,87,4.024875621890548,0.054450594393869664
2018-05,furniture_living_room,2721.08,13,9,4.0,0.002730588783934069
2018-05,garden_tools,37863.18,230,59,4.278947368421052,0.03799549246331485
2018-05,health_beauty,96460.36,686,147,4.237288135593221,0.09679743966007708
2018-05,home_appliances,6149.67,63,14,4.0703125,0.006171159953730073
2018-05,home_appliances_2,14441.24,23,11,4.260869565217392,0.0144917047532965
2018-05,home_confort,2776.6,19,3,3.3181818181818183,0.0027863027979593896
2018-05,home_construction,10155.28,63,21,3.871794871794872,0.010190767513527708
2018-05,housewares,63003.57,493,138,4.153344208809135,0.0632237352778327
2018-05,industry_commerce_and_business,3890.99,35,6,4.024390243902439,0.003904587021476628
2018-05,kitchen_dining_laundry_garden_furniture,2310.09,10,6,3.6153846153846154,0.0023181625839292686
2018-05,luggage_accessories,6618.46,44,18,4.244897959183674,0.006641588135194952
2018-05,market_place,957.45,13,8,3.4285714285714284,0.0009607957984247705
2018-05,music,729.0,5,3,3.8,0.0007315474824290121
2018-05,musical_instruments,18757.07,59,20,4.311475409836065,0.01882261637344959
2018-05,office_furniture,21005.86,83,11,3.8857142857142857,0.02107926474520753
2018-05,party_supplies,100.69999999999999,3,3,3.0,0.00010105189503511868
2018-05,perfumery,24757.7,180,59,4.232323232323233,0.024844215508549733
2018-05,pet_shop,11708.460000000001,127,33,4.237037037037037,0.011749375083841966
2018-05,portateis_cozinha_e_preparadores_de_alimentos,1958.0,2,1,5.0,0.0019648422093223672
2018-05,signaling_and_security,683.5,6,5,4.0,0.000685888483182757
2018-05,small_appliances,10620.99,39,23,3.9583333333333335,0.010658104931966686
2018-05,small_appliances_home_oven_and_coffee,10161.6,9,3,4.222222222222222,0.010197109598697737
2018-05,sports_leisure,59664.11,452,153,4.3061224489795915,0.05987260557183491
2018-05,stationery,12923.39,124,48,4.387596899224806,0.012968550643276093
2018-05,tablets_printing_image,49.9,1,1,5.0,5.007437499754144e-05
2018-05,telephony,21608.26,243,42,4.243137254901961,0.021683769825338168
2018-05,toys,31767.3,214,68,4.32579185520362,0.031878310478144246
2018-05,unknown,3136.94,38,25,3.7142857142857144,0.0031479020020999528
2018-05,watches_gifts,123872.66,596,40,3.989763779527559,0.1243055316389369
2018-06,agro_industry_and_commerce,3515.8,10,7,4.2,0.0040639246399167776
2018-06,air_conditioning,3567.9,9,7,2.7333333333333334,0.004124147199146445
2018-06,art,2500.14,28,9,4.285714285714286,0.002889919946880235
2018-06,audio,1830.69,19,5,4.222222222222222,0.0021161005173926974
2018-06,auto,45407.49,272,107,4.110367892976589,0.05248666518225572
2018-06,baby,30755.12,207,67,4.188340807174888,0.03554994310586417
2018-06,bed_bath_table,71565.48,657,88,3.9410222804718216,0.08272277078885923
2018-06,books_general_interest,3345.39,33,12,4.657894736842105,0.003866947167396094
2018-06,books_imported,468.17,9,2,5.0,0.000541159223695841
2018-06,books_technical,1747.4299999999998,26,7,4.615384615384615,0.0020198600129500465
2018-06,christmas_supplies,306.19,6,4,4.571428571428571,0.0003539260155572325
2018-06,cine_photo,435.85,9,7,4.3076923076923075,0.0005038004307149802
2018-06,computers,13127.0,8,2,4.6923076923076925,0.01517354193873017
2018-06,computers_accessories,42326.45,358,77,4.117647058823529,0.048925281038513416
2018-06,consoles_games,6903.01,41,14,4.4186046511627906,0.007979211681151349
2018-06,construction_tools_construction,22947.72,108,44,4.212389380530974,0.026525344086100185
2018-06,construction_tools_lights,4583.41,35,5,4.090909090909091,0.00529797850669576
2018-06,construction_tools_safety,2565.37,16,6,4.125,0.002965319515758377
2018-06,cool_stuff,19316.37,100,42,4.281553398058253,0.02232785482585734
2018-06,costruction_tools_garden,799.44,11,3,4.454545454545454,0.000924075292717182
2018-06,costruction_tools_tools,527.0,4,2,5.0,0.0006091610117856936
2018-06,diapers_and_hygiene,321.0,7,3,4.142857142857143,0.00037104494266263307
2018-06,drinks,1567.07,30,6,4.0,0.00181138130311007
2018-06,dvds_blu_ray,382.88,5,4,4.666666666666667,0.0004425722356594049
2018-06,electronics,9664.57,174,38,4.424083769633508,0.011171307855168237
2018-06,fashion_bags_accessories,7869.95,82,25,4.482758620689655,0.009096900767937038
2018-06,fashion_childrens_clothes,89.99,1,1,5.0,0.00010401973330283598
2018-06,fashion_male_clothing,447.8,6,4,4.857142857142857,0.000517613474530614
2018-06,fashion_shoes,1230.58,10,3,4.6,0.0014224314191332804
2018-06,fashion_underwear_beach,129.3,3,2,4.571428571428571,0.00014945828998840643
2018-06,fixed_telephony,2080.32,15,9,4.235294117647059,0.0024046486452334237
2018-06,flowers,108.0,1,1,5.0,0.00012483755080238123
2018-06,food,1371.18,24,10,4.041666666666667,0.0015849514158260102
2018-06,food_drink,293.85,9,4,3.3636363636363638,0.0003396621694748123
2018-06,furniture_bedroom,1559.99,8,5,3.888888888888889,0.001803197508113025
2018-06,furniture_decor,42190.22,318,91,4.037128712871287,0.04876781233901519
2018-06,furniture_living_room,3541.62,27,11,4.413793103448276,0.0040937700617845315
2018-06,garden_tools,18018.71,149,45,4.254054054054054,0.020827885416836802
2018-06,health_beauty,107908.81999999999,799,171,4.364772727272728,0.12473215554421306
2018-06,home_appliances,5916.37,67,16,4.313432835820896,0.006838751300376706
2018-06,home_appliances_2,8312.72,18,11,4.684210526315789,0.009608700049129356
2018-06,home_comfort_2,25.8,1,1,1.0,2.9822303802791074e-05
2018-06,home_confort,2386.4900000000002,16,4,4.3125,0.0027585515427256927
2018-06,home_construction,9094.59,60,13,4.380281690140845,0.010512466121776188
2018-06,housewares,56825.45,470,163,3.9379310344827587,0.06568472223373309
