seller_id,month,orders,items,gmv_proxy,aov,active_flag,customer_count,category_count,avg_review_score_proxy,review_eligible_orders
11bfa66332777660bd0640ee84d47006,2018-08,4,4,101.88,25.47,1,4,2,5.0,4.0
11d4c477d09821164bca4f70a2eae031,2017-07,2,3,50.34,25.17,1,2,1,5.0,2.0
11d4c477d09821164bca4f70a2eae031,2017-08,1,1,32.7,32.7,1,1,1,5.0,1.0
11eac105f3f90a9b87b19c89d91e24f3,2017-05,2,2,276.0,138.0,1,2,1,3.5,2.0
11eac105f3f90a9b87b19c89d91e24f3,2017-06,2,2,406.9,203.45,1,2,1,5.0,2.0
11eac105f3f90a9b87b19c89d91e24f3,2017-07,1,1,119.99,119.99,1,1,1,1.0,1.0
11fb6f6d341adbe19e81733701704635,2018-08,3,3,1197.0,399.0,1,3,1,5.0,3.0
120476eb7a04c149d14772edaf5d9bf2,2018-07,3,5,2228.9,742.9666666666667,1,3,2,4.0,3.0
120476eb7a04c149d14772edaf5d9bf2,2018-08,1,1,139.9,139.9,1,1,1,5.0,1.0
1284de4ae8aa26997e748c851557cf0e,2017-05,1,1,379.99,379.99,1,1,1,5.0,1.0
1284de4ae8aa26997e748c851557cf0e,2017-08,1,1,749.99,749.99,1,1,1,2.0,1.0
1284de4ae8aa26997e748c851557cf0e,2017-10,1,1,329.99,329.99,1,1,1,1.0,1.0
128639473a139ac0f3e5f5ade55873a5,2017-05,15,15,394.1,26.273333333333333,1,15,1,4.4,15.0
128639473a139ac0f3e5f5ade55873a5,2017-06,11,11,144.9,13.172727272727274,1,11,1,4.636363636363637,11.0
128639473a139ac0f3e5f5ade55873a5,2017-07,36,37,740.35,20.56527777777778,1,36,2,4.0,36.0
128639473a139ac0f3e5f5ade55873a5,2017-08,30,31,531.9,17.73,1,29,2,4.148148148148148,29.0
128639473a139ac0f3e5f5ade55873a5,2017-09,27,28,587.1999999999999,21.748148148148147,1,27,2,4.37037037037037,27.0
128639473a139ac0f3e5f5ade55873a5,2017-10,22,23,479.7,21.804545454545455,1,22,2,4.454545454545454,22.0
128639473a139ac0f3e5f5ade55873a5,2017-11,41,42,836.4,20.4,1,41,1,3.975,40.0
128639473a139ac0f3e5f5ade55873a5,2017-12,51,57,1245.3,24.41764705882353,1,51,1,4.32,50.0
128639473a139ac0f3e5f5ade55873a5,2018-01,87,92,1995.3999999999999,22.935632183908044,1,87,2,4.168674698795181,84.0
128639473a139ac0f3e5f5ade55873a5,2018-02,62,65,1568.1,25.291935483870965,1,62,3,3.901639344262295,62.0
128639473a139ac0f3e5f5ade55873a5,2018-03,46,48,1009.3,21.941304347826087,1,46,2,3.9347826086956523,46.0
128639473a139ac0f3e5f5ade55873a5,2018-04,35,38,794.0799999999999,22.688,1,35,2,4.294117647058823,34.0
128639473a139ac0f3e5f5ade55873a5,2018-05,32,34,717.8199999999999,22.431874999999998,1,32,2,4.451612903225806,32.0
128639473a139ac0f3e5f5ade55873a5,2018-06,16,17,391.5,24.46875,1,16,3,4.875,16.0
128639473a139ac0f3e5f5ade55873a5,2018-07,15,15,315.5,21.033333333333335,1,15,1,4.5,15.0
128639473a139ac0f3e5f5ade55873a5,2018-08,7,7,157.29999999999998,22.471428571428568,1,7,1,4.428571428571429,7.0
128f9bfbe4c7d5185033914b1de3d39a,2017-09,1,1,94.0,94.0,1,1,1,5.0,1.0
128f9bfbe4c7d5185033914b1de3d39a,2017-10,3,3,351.9,117.3,1,3,1,4.666666666666667,3.0
128f9bfbe4c7d5185033914b1de3d39a,2017-11,2,2,253.0,126.5,1,2,1,4.5,2.0
128f9bfbe4c7d5185033914b1de3d39a,2017-12,2,2,170.0,85.0,1,2,1,4.5,2.0
128f9bfbe4c7d5185033914b1de3d39a,2018-01,2,2,94.9,47.45,1,2,1,5.0,2.0
128f9bfbe4c7d5185033914b1de3d39a,2018-02,1,2,107.79,107.79,1,1,1,5.0,1.0
128f9bfbe4c7d5185033914b1de3d39a,2018-03,1,1,94.0,94.0,1,1,1,4.0,1.0
128f9bfbe4c7d5185033914b1de3d39a,2018-05,1,2,19.8,19.8,1,1,1,5.0,1.0
128f9bfbe4c7d5185033914b1de3d39a,2018-06,1,1,91.9,91.9,1,1,1,5.0,1.0
12a8eb0f8d1cd3270695bf2a99f55966,2017-10,1,1,135.0,135.0,1,1,1,5.0,1.0
12a8eb0f8d1cd3270695bf2a99f55966,2017-12,1,1,262.0,262.0,1,1,1,2.0,1.0
12b9676b00f60f3b700e83af21824c0e,2017-03,7,7,1532.0,218.85714285714286,1,7,1,4.714285714285714,7.0
12b9676b00f60f3b700e83af21824c0e,2017-04,4,4,796.0,199.0,1,4,1,3.5,4.0
12b9676b00f60f3b700e83af21824c0e,2017-05,11,11,2228.0,202.54545454545453,1,11,1,4.909090909090909,11.0
12b9676b00f60f3b700e83af21824c0e,2017-06,7,7,1343.0,191.85714285714286,1,7,1,4.571428571428571,7.0
12b9676b00f60f3b700e83af21824c0e,2017-07,9,9,1791.0,199.0,1,9,1,4.888888888888889,9.0
12b9676b00f60f3b700e83af21824c0e,2017-08,8,8,1542.0,192.75,1,8,1,4.5,8.0
12b9676b00f60f3b700e83af21824c0e,2017-09,4,4,756.0,189.0,1,4,1,4.0,4.0
12b9676b00f60f3b700e83af21824c0e,2017-10,12,12,2248.0,187.33333333333334,1,12,1,4.833333333333333,12.0
12b9676b00f60f3b700e83af21824c0e,2017-11,15,15,2985.0,199.0,1,15,1,4.8,15.0
12b9676b00f60f3b700e83af21824c0e,2017-12,18,18,3482.0,193.44444444444446,1,18,1,4.555555555555555,18.0
12b9676b00f60f3b700e83af21824c0e,2018-01,5,5,1112.0,222.4,1,5,1,4.8,5.0
12b9676b00f60f3b700e83af21824c0e,2018-02,1,1,79.0,79.0,1,1,1,5.0,1.0
12b9676b00f60f3b700e83af21824c0e,2018-03,13,13,2615.0,201.15384615384616,1,13,1,3.923076923076923,13.0
12b9676b00f60f3b700e83af21824c0e,2018-04,5,5,1034.0,206.8,1,5,1,3.25,5.0
12b9676b00f60f3b700e83af21824c0e,2018-05,4,4,835.0,208.75,1,4,1,4.25,4.0
12b9676b00f60f3b700e83af21824c0e,2018-06,5,5,1073.0,214.6,1,5,1,4.6,5.0
12b9676b00f60f3b700e83af21824c0e,2018-07,2,2,278.0,139.0,1,2,2,4.0,2.0
12b9676b00f60f3b700e83af21824c0e,2018-08,5,5,1045.0,209.0,1,5,2,4.8,5.0
12c2ed9cded6138cf0c75f525f565fc7,2017-11,2,2,114.97999999999999,57.489999999999995,1,2,2,4.0,2.0
12c2ed9cded6138cf0c75f525f565fc7,2017-12,1,1,99.99,99.99,1,1,1,5.0,1.0
12c2ed9cded6138cf0c75f525f565fc7,2018-08,1,1,99.99,99.99,1,1,1,,
13074f016982ff2bd6c58ced8682f000,2017-11,6,7,1004.0,167.33333333333334,1,6,2,4.166666666666667,6.0
13074f016982ff2bd6c58ced8682f000,2017-12,1,1,119.0,119.0,1,1,1,5.0,1.0
13074f016982ff2bd6c58ced8682f000,2018-02,1,1,119.0,119.0,1,1,1,5.0,1.0
13074f016982ff2bd6c58ced8682f000,2018-03,2,2,238.0,119.0,1,2,1,2.5,2.0
13074f016982ff2bd6c58ced8682f000,2018-04,1,1,129.0,129.0,1,1,1,5.0,1.0
13074f016982ff2bd6c58ced8682f000,2018-06,1,1,239.0,239.0,1,1,1,5.0,1.0
13074f016982ff2bd6c58ced8682f000,2018-07,2,2,268.0,134.0,1,2,2,2.5,2.0
131fcb0a0c9a47bba4474aacff0f14b7,2018-06,2,2,218.9,109.45,1,2,1,4.5,2.0
131fcb0a0c9a47bba4474aacff0f14b7,2018-08,2,2,150.9,75.45,1,2,1,3.5,2.0
1336efc61c316ddf92c899eb817f7cae,2017-01,2,2,191.0,95.5,1,2,2,5.0,2.0
1336efc61c316ddf92c899eb817f7cae,2017-02,3,3,195.0,65.0,1,3,1,4.333333333333333,3.0
1336efc61c316ddf92c899eb817f7cae,2017-03,1,1,28.0,28.0,1,1,1,3.0,1.0
1336efc61c316ddf92c899eb817f7cae,2017-04,2,2,50.99,25.495,1,2,2,4.5,2.0
1336efc61c316ddf92c899eb817f7cae,2017-05,7,7,565.54,80.79142857142857,1,7,3,4.428571428571429,7.0
1336efc61c316ddf92c899eb817f7cae,2017-06,6,7,254.0,42.333333333333336,1,6,2,4.5,4.0
1336efc61c316ddf92c899eb817f7cae,2017-07,7,10,331.98,47.425714285714285,1,7,2,3.5,4.0
1336efc61c316ddf92c899eb817f7cae,2017-08,6,6,398.99,66.49833333333333,1,6,2,4.6,5.0
1336efc61c316ddf92c899eb817f7cae,2017-09,3,3,98.99,32.99666666666666,1,3,3,5.0,3.0
1336efc61c316ddf92c899eb817f7cae,2017-10,2,5,172.0,86.0,1,2,1,5.0,1.0
1336efc61c316ddf92c899eb817f7cae,2017-11,7,8,296.98,42.425714285714285,1,7,5,3.6666666666666665,6.0
1336efc61c316ddf92c899eb817f7cae,2018-01,6,6,409.89,68.315,1,6,4,4.666666666666667,6.0
1336efc61c316ddf92c899eb817f7cae,2018-02,1,1,39.0,39.0,1,1,1,4.0,1.0
1336efc61c316ddf92c899eb817f7cae,2018-03,5,6,310.99,62.198,1,4,2,4.8,5.0
1336efc61c316ddf92c899eb817f7cae,2018-04,3,3,140.98000000000002,46.99333333333334,1,3,3,5.0,3.0
1336efc61c316ddf92c899eb817f7cae,2018-05,3,4,166.99,55.663333333333334,1,3,1,2.3333333333333335,3.0
1336efc61c316ddf92c899eb817f7cae,2018-06,3,3,607.99,202.66333333333333,1,3,2,4.0,3.0
1336efc61c316ddf92c899eb817f7cae,2018-07,4,4,357.0,89.25,1,4,2,4.25,4.0
1336efc61c316ddf92c899eb817f7cae,2018-08,3,4,221.0,73.66666666666667,1,3,2,3.6666666666666665,3.0
134285d1f41da5c13a756ee8142c8a4e,2018-06,2,3,1073.8,536.9,1,2,1,3.0,2.0
134285d1f41da5c13a756ee8142c8a4e,2018-08,1,1,498.9,498.9,1,1,1,4.0,1.0
134a288e7de827ec5ec62e3ec9c3a295,2017-05,2,2,237.1,118.55,1,2,1,4.5,2.0
134a288e7de827ec5ec62e3ec9c3a295,2017-06,1,1,80.0,80.0,1,1,1,5.0,1.0
134a288e7de827ec5ec62e3ec9c3a295,2017-08,4,4,290.0,72.5,1,4,2,4.75,4.0
134a288e7de827ec5ec62e3ec9c3a295,2017-09,2,2,270.35,135.175,1,2,1,5.0,2.0
134b867a0f7f8bbe6abf10f91874891e,2018-04,1,1,789.89,789.89,1,1,1,4.0,1.0
13511db12ac61e2f89c53b72a944a60b,2018-04,1,1,134.0,134.0,1,1,1,4.0,1.0
13511db12ac61e2f89c53b72a944a60b,2018-05,2,2,273.0,136.5,1,2,2,1.0,2.0
13511db12ac61e2f89c53b72a944a60b,2018-06,1,1,129.0,129.0,1,1,1,5.0,1.0
13511db12ac61e2f89c53b72a944a60b,2018-07,1,1,131.0,131.0,1,1,1,5.0,1.0
13511db12ac61e2f89c53b72a944a60b,2018-08,1,1,131.0,131.0,1,1,1,5.0,1.0
1352e06ae67b410cdae0b2a22361167b,2017-04,2,2,178.0,89.0,1,2,0,3.0,2.0
1352e06ae67b410cdae0b2a22361167b,2017-06,2,2,518.0,259.0,1,2,1,1.0,2.0
1354d51653f645349064725ed204e85e,2017-06,2,2,135.0,67.5,1,2,2,5.0,2.0
1354d51653f645349064725ed204e85e,2017-07,1,1,400.0,400.0,1,1,1,4.0,1.0
1354d51653f645349064725ed204e85e,2017-08,2,2,220.0,110.0,1,1,2,1.5,2.0
1354d51653f645349064725ed204e85e,2017-10,2,2,135.0,67.5,1,2,2,5.0,2.0
1354d51653f645349064725ed204e85e,2017-12,1,1,60.0,60.0,1,1,1,5.0,1.0
1354d51653f645349064725ed204e85e,2018-01,1,1,100.0,100.0,1,1,1,5.0,1.0
1354d51653f645349064725ed204e85e,2018-02,2,2,220.0,110.0,1,2,1,4.0,2.0
1354d51653f645349064725ed204e85e,2018-03,1,1,80.0,80.0,1,1,1,5.0,1.0
1354d51653f645349064725ed204e85e,2018-04,1,1,150.0,150.0,1,1,1,5.0,1.0
1354d51653f645349064725ed204e85e,2018-05,1,1,180.0,180.0,1,1,1,3.0,1.0
1354d51653f645349064725ed204e85e,2018-07,2,3,340.0,170.0,1,2,1,3.5,2.0
1354d51653f645349064725ed204e85e,2018-08,2,3,390.0,195.0,1,2,2,2.5,2.0
138dbe45fc62f1e244378131a6801526,2018-05,13,16,189.4,14.569230769230769,1,13,2,4.076923076923077,13.0
138dbe45fc62f1e244378131a6801526,2018-06,12,12,259.8,21.650000000000002,1,12,5,4.2,10.0
138dbe45fc62f1e244378131a6801526,2018-07,14,20,422.36,30.16857142857143,1,14,3,4.642857142857143,14.0
138dbe45fc62f1e244378131a6801526,2018-08,10,10,254.0,25.4,1,10,3,4.0,7.0
139157dd4daa45c25b0807ffff348363,2017-08,1,1,29.9,29.9,1,1,1,4.0,1.0
13c2ed7698b3ca92dad49e849219da59,2018-01,2,3,178.98000000000002,89.49000000000001,1,2,1,5.0,2.0
13c2ed7698b3ca92dad49e849219da59,2018-02,1,1,46.63,46.63,1,1,1,4.0,1.0
13c2ed7698b3ca92dad49e849219da59,2018-04,1,1,50.0,50.0,1,1,1,5.0,1.0
13c2ed7698b3ca92dad49e849219da59,2018-05,2,2,155.0,77.5,1,2,1,5.0,2.0
13c2ed7698b3ca92dad49e849219da59,2018-08,2,2,68.0,34.0,1,2,1,3.0,2.0
13d058e4eeac2ce8217660b2f8a05812,2017-05,5,5,569.95,113.99000000000001,1,5,1,4.4,5.0
13d058e4eeac2ce8217660b2f8a05812,2017-07,1,1,89.99,89.99,1,1,1,5.0,1.0
13d058e4eeac2ce8217660b2f8a05812,2017-08,4,4,899.96,224.99,1,4,1,4.5,4.0
13d058e4eeac2ce8217660b2f8a05812,2017-10,3,3,559.97,186.65666666666667,1,3,1,2.6666666666666665,3.0
13d058e4eeac2ce8217660b2f8a05812,2017-12,3,3,559.97,186.65666666666667,1,3,1,4.666666666666667,3.0
13d058e4eeac2ce8217660b2f8a05812,2018-02,3,3,559.97,186.65666666666667,1,3,1,3.6666666666666665,3.0
13d058e4eeac2ce8217660b2f8a05812,2018-05,1,1,119.99,119.99,1,1,1,5.0,1.0
13d058e4eeac2ce8217660b2f8a05812,2018-06,2,2,349.98,174.99,1,2,1,4.5,2.0
13d058e4eeac2ce8217660b2f8a05812,2018-07,1,1,119.99,119.99,1,1,1,5.0,1.0
13d95f0f6f73943d4ceffad0fc2cd32c,2018-03,1,1,249.99,249.99,1,1,1,3.0,1.0
13dd308f81fea30cc670c656b2b46cc3,2018-07,1,1,38.9,38.9,1,1,1,5.0,1.0
13dd308f81fea30cc670c656b2b46cc3,2018-08,2,2,78.8,39.4,1,2,1,5.0,2.0
13e85aac53340018b40c2af68001b7e0,2016-10,1,1,17.8,17.8,1,1,1,5.0,1.0
13f57c12a00ed4610db646b913a7f5c6,2017-09,1,1,37.9,37.9,1,1,1,5.0,1.0
13f57c12a00ed4610db646b913a7f5c6,2017-10,1,3,123.0,123.0,1,1,1,4.0,1.0
13f57c12a00ed4610db646b913a7f5c6,2017-11,1,2,82.0,82.0,1,1,1,5.0,1.0
13f57c12a00ed4610db646b913a7f5c6,2017-12,1,3,127.5,127.5,1,1,1,5.0,1.0
13f57c12a00ed4610db646b913a7f5c6,2018-01,2,3,205.9,102.95,1,2,1,5.0,2.0
13f57c12a00ed4610db646b913a7f5c6,2018-05,1,1,68.9,68.9,1,1,1,5.0,1.0
13fa2a6c6b9d0f43cb588d7c82117a12,2017-06,2,2,1068.0,534.0,1,2,1,4.5,2.0
13fa2a6c6b9d0f43cb588d7c82117a12,2017-08,3,3,1295.0,431.6666666666667,1,3,1,3.6666666666666665,3.0
13fa2a6c6b9d0f43cb588d7c82117a12,2017-09,4,5,2165.0,541.25,1,4,1,4.25,4.0
141440cad9341e553f8401c574a2aa38,2018-05,3,3,439.9,146.63333333333333,1,3,1,5.0,3.0
141440cad9341e553f8401c574a2aa38,2018-06,5,6,544.7,108.94000000000001,1,5,2,4.2,5.0
141440cad9341e553f8401c574a2aa38,2018-07,1,1,119.8,119.8,1,1,1,5.0,1.0
141440cad9341e553f8401c574a2aa38,2018-08,2,2,183.8,91.9,1,2,2,4.0,2.0
1430239a858e7682bbc43b20758af153,2017-08,1,1,34.9,34.9,1,1,1,5.0,1.0
1430239a858e7682bbc43b20758af153,2017-09,2,2,52.8,26.4,1,2,2,5.0,2.0
1430239a858e7682bbc43b20758af153,2017-11,2,2,46.7,23.35,1,2,2,3.0,2.0
1430239a858e7682bbc43b20758af153,2017-12,3,6,188.89,62.96333333333333,1,3,2,4.333333333333333,3.0
1430239a858e7682bbc43b20758af153,2018-02,3,3,77.6,25.866666666666664,1,3,2,3.6666666666666665,3.0
1430239a858e7682bbc43b20758af153,2018-03,2,3,59.699999999999996,29.849999999999998,1,2,1,2.0,2.0
1430239a858e7682bbc43b20758af153,2018-04,4,5,165.3,41.325,1,4,2,5.0,4.0
1430239a858e7682bbc43b20758af153,2018-08,1,1,34.9,34.9,1,1,1,5.0,1.0
1444c08e64d55fb3c25f0f09c07ffcf2,2018-04,1,1,2749.0,2749.0,1,1,1,1.0,1.0
1464afc72f696af775557a821c2e253f,2017-04,1,1,18.99,18.99,1,1,1,4.0,1.0
1464afc72f696af775557a821c2e253f,2017-06,1,2,39.98,39.98,1,1,1,2.0,1.0
1464afc72f696af775557a821c2e253f,2017-08,4,4,135.6,33.9,1,4,1,3.5,4.0
1464afc72f696af775557a821c2e253f,2017-09,4,4,155.6,38.9,1,4,2,4.75,4.0
1464afc72f696af775557a821c2e253f,2017-10,3,3,114.69999999999999,38.23333333333333,1,3,2,4.0,3.0
1464afc72f696af775557a821c2e253f,2017-11,1,1,26.9,26.9,1,1,1,5.0,1.0
1464afc72f696af775557a821c2e253f,2017-12,2,2,55.89,27.945,1,2,2,5.0,2.0
1464afc72f696af775557a821c2e253f,2018-01,2,2,71.8,35.9,1,2,2,5.0,2.0
1464afc72f696af775557a821c2e253f,2018-02,1,1,42.9,42.9,1,1,1,1.0,1.0
1464afc72f696af775557a821c2e253f,2018-03,1,1,42.9,42.9,1,1,1,3.0,1.0
1464afc72f696af775557a821c2e253f,2018-04,4,4,145.6,36.4,1,4,1,4.75,4.0
1464afc72f696af775557a821c2e253f,2018-05,1,1,42.9,42.9,1,1,1,5.0,1.0
1464afc72f696af775557a821c2e253f,2018-07,3,3,118.69999999999999,39.56666666666666,1,3,2,4.666666666666667,3.0
1464afc72f696af775557a821c2e253f,2018-08,1,1,46.9,46.9,1,1,1,5.0,1.0
14a08204d03bb6b6bde8029f801ae0eb,2018-03,1,1,480.0,480.0,1,1,1,5.0,1.0
14a08204d03bb6b6bde8029f801ae0eb,2018-04,2,2,120.0,60.0,1,2,1,4.0,2.0
14a08204d03bb6b6bde8029f801ae0eb,2018-05,5,9,472.0,94.4,1,5,1,3.8,5.0
14a08204d03bb6b6bde8029f801ae0eb,2018-06,4,4,311.0,77.75,1,4,2,4.75,4.0
14a08204d03bb6b6bde8029f801ae0eb,2018-07,6,10,453.0,75.5,1,6,4,3.0,6.0
14a08204d03bb6b6bde8029f801ae0eb,2018-08,10,12,349.4,34.94,1,10,5,4.222222222222222,9.0
14d7985702e72162bbf13b6beb74ab2b,2017-03,1,1,119.0,119.0,1,1,1,5.0,1.0
14d7985702e72162bbf13b6beb74ab2b,2017-04,1,1,60.0,60.0,1,1,1,5.0,1.0
14d7985702e72162bbf13b6beb74ab2b,2017-05,3,3,213.0,71.0,1,3,1,4.333333333333333,3.0
14d7985702e72162bbf13b6beb74ab2b,2017-08,1,1,59.0,59.0,1,1,1,4.0,1.0
14d7985702e72162bbf13b6beb74ab2b,2017-09,1,1,65.0,65.0,1,1,1,4.0,1.0
14d7985702e72162bbf13b6beb74ab2b,2017-10,4,4,586.0,146.5,1,4,1,5.0,4.0
14d7985702e72162bbf13b6beb74ab2b,2017-11,4,4,592.0,148.0,1,4,1,4.25,4.0
14d7985702e72162bbf13b6beb74ab2b,2017-12,3,3,313.0,104.33333333333333,1,3,1,5.0,3.0
14d7985702e72162bbf13b6beb74ab2b,2018-01,2,2,538.0,269.0,1,2,1,5.0,2.0
14d7985702e72162bbf13b6beb74ab2b,2018-03,5,5,432.0,86.4,1,5,1,3.2,5.0
14d7985702e72162bbf13b6beb74ab2b,2018-04,3,3,198.0,66.0,1,3,1,5.0,3.0
14d7985702e72162bbf13b6beb74ab2b,2018-05,1,1,55.0,55.0,1,1,1,,
14d7985702e72162bbf13b6beb74ab2b,2018-06,3,4,296.0,98.66666666666667,1,3,1,4.333333333333333,3.0
14d7985702e72162bbf13b6beb74ab2b,2018-07,1,1,69.0,69.0,1,1,1,5.0,1.0
14d7985702e72162bbf13b6beb74ab2b,2018-08,4,4,292.0,73.0,1,4,1,3.75,4.0
14ee35374a7876217954b5fa08e50463,2017-10,1,1,119.0,119.0,1,1,1,,
14ee35374a7876217954b5fa08e50463,2017-12,3,3,392.0,130.66666666666666,1,3,0,4.0,3.0
14ee35374a7876217954b5fa08e50463,2018-01,2,2,298.0,149.0,1,2,0,5.0,2.0
14f2b3587172b9db894c9bad8dab520b,2018-03,1,1,122.0,122.0,1,1,1,4.0,1.0
14f2b3587172b9db894c9bad8dab520b,2018-07,1,1,122.0,122.0,1,1,1,1.0,1.0
152ee17e4c8aaf53dac99f3462e4999b,2017-07,2,2,125.98,62.99,1,2,1,4.0,2.0
152ee17e4c8aaf53dac99f3462e4999b,2017-08,1,1,62.99,62.99,1,1,1,5.0,1.0
152ee17e4c8aaf53dac99f3462e4999b,2017-09,1,1,57.0,57.0,1,1,1,5.0,1.0
152ee17e4c8aaf53dac99f3462e4999b,2017-10,2,2,62.99,31.495,1,2,2,4.0,2.0
154bdf805377afea75a3bd158e9eab10,2018-07,1,1,89.9,89.9,1,1,1,1.0,1.0
1554a68530182680ad5c8b042c3ab563,2016-09,1,2,72.89,72.89,1,1,1,1.0,1.0
1554a68530182680ad5c8b042c3ab563,2016-10,5,5,252.95,50.589999999999996,1,5,3,4.8,5.0
1554a68530182680ad5c8b042c3ab563,2017-01,11,13,802.26,72.93272727272728,1,11,3,4.136363636363637,11.0
1554a68530182680ad5c8b042c3ab563,2017-02,11,11,1085.86,98.71454545454544,1,10,3,4.5,11.0
1554a68530182680ad5c8b042c3ab563,2017-03,18,20,1807.3,100.40555555555555,1,18,3,4.277777777777778,18.0
1554a68530182680ad5c8b042c3ab563,2017-04,16,16,1142.12,71.3825,1,16,4,4.125,16.0
1554a68530182680ad5c8b042c3ab563,2017-05,21,24,2595.56,123.59809523809524,1,20,3,3.9047619047619047,21.0
1554a68530182680ad5c8b042c3ab563,2017-06,11,15,882.02,80.18363636363637,1,11,4,4.090909090909091,11.0
1554a68530182680ad5c8b042c3ab563,2017-07,15,17,1893.9499999999998,126.26333333333332,1,15,3,4.357142857142857,14.0
1554a68530182680ad5c8b042c3ab563,2017-08,9,9,804.6400000000001,89.40444444444445,1,9,3,4.666666666666667,9.0
1554a68530182680ad5c8b042c3ab563,2017-09,10,10,1140.45,114.045,1,10,4,4.666666666666667,9.0
1554a68530182680ad5c8b042c3ab563,2017-10,7,8,680.2,97.17142857142858,1,7,2,4.714285714285714,7.0
1554a68530182680ad5c8b042c3ab563,2017-11,12,13,1883.97,156.9975,1,12,2,4.166666666666667,12.0
1554a68530182680ad5c8b042c3ab563,2017-12,15,15,1498.26,99.884,1,15,4,4.714285714285714,15.0
1554a68530182680ad5c8b042c3ab563,2018-01,17,17,2015.15,118.53823529411765,1,17,3,4.764705882352941,17.0
1554a68530182680ad5c8b042c3ab563,2018-02,9,10,1345.18,149.46444444444444,1,9,3,4.777777777777778,9.0
1554a68530182680ad5c8b042c3ab563,2018-03,13,13,2497.9700000000003,192.15153846153848,1,11,3,4.5,13.0
1554a68530182680ad5c8b042c3ab563,2018-04,9,10,1275.0900000000001,141.67666666666668,1,9,3,3.888888888888889,9.0
1554a68530182680ad5c8b042c3ab563,2018-05,5,5,659.59,131.918,1,5,2,3.5,4.0
1554a68530182680ad5c8b042c3ab563,2018-06,12,13,2014.97,167.91416666666666,1,12,2,4.416666666666667,12.0
1554a68530182680ad5c8b042c3ab563,2018-07,7,9,936.1,133.72857142857143,1,7,3,4.142857142857143,7.0
1554a68530182680ad5c8b042c3ab563,2018-08,13,14,1766.05,135.85,1,13,3,4.75,12.0
157c3e4b42f81ac4a44e8b1ca2fe9876,2017-10,1,1,32.5,32.5,1,1,1,5.0,1.0
157c3e4b42f81ac4a44e8b1ca2fe9876,2017-11,3,6,509.0,169.66666666666666,1,3,1,3.6666666666666665,3.0
157c3e4b42f81ac4a44e8b1ca2fe9876,2017-12,1,1,90.0,90.0,1,1,1,3.0,1.0
157c3e4b42f81ac4a44e8b1ca2fe9876,2018-01,3,6,163.5,54.5,1,3,2,5.0,2.0
157c3e4b42f81ac4a44e8b1ca2fe9876,2018-02,1,2,180.0,180.0,1,1,1,5.0,1.0
157c3e4b42f81ac4a44e8b1ca2fe9876,2018-03,2,2,180.0,90.0,1,2,1,4.5,2.0
157c3e4b42f81ac4a44e8b1ca2fe9876,2018-04,4,5,246.0,61.5,1,4,1,3.6666666666666665,3.0
157c3e4b42f81ac4a44e8b1ca2fe9876,2018-05,4,4,374.0,93.5,1,4,1,3.5,2.0
157c3e4b42f81ac4a44e8b1ca2fe9876,2018-07,1,1,90.0,90.0,1,1,1,3.0,1.0
157c3e4b42f81ac4a44e8b1ca2fe9876,2018-08,3,3,683.5,227.83333333333334,1,3,1,3.5,2.0
1588ac4010787100dddef64568f0ae35,2017-12,1,1,199.99,199.99,1,1,1,5.0,1.0
1588ac4010787100dddef64568f0ae35,2018-01,2,2,399.98,199.99,1,2,1,2.0,2.0
15aac934c58d886785ac1b17953ea898,2017-10,1,1,161.0,161.0,1,1,1,5.0,1.0
15aac934c58d886785ac1b17953ea898,2017-11,7,7,1423.0,203.28571428571428,1,7,4,3.857142857142857,7.0
15aac934c58d886785ac1b17953ea898,2017-12,3,3,88.0,29.333333333333332,1,3,3,4.333333333333333,3.0
15aac934c58d886785ac1b17953ea898,2018-01,5,6,1900.0,380.0,1,5,2,4.0,5.0
15aac934c58d886785ac1b17953ea898,2018-02,2,2,40.0,20.0,1,2,2,5.0,2.0
15aac934c58d886785ac1b17953ea898,2018-03,3,3,103.0,34.333333333333336,1,3,2,4.333333333333333,3.0
15aac934c58d886785ac1b17953ea898,2018-04,1,1,19.0,19.0,1,1,1,4.0,1.0
15aac934c58d886785ac1b17953ea898,2018-05,1,1,99.0,99.0,1,1,1,5.0,1.0
15aac934c58d886785ac1b17953ea898,2018-06,2,2,520.9,260.45,1,2,2,4.5,2.0
15ac3c501e2599e4917316fde5c5669a,2017-02,1,1,144.2,144.2,1,1,1,1.0,1.0
15aec03fe4cf30dfa574cf550f5ff5ff,2017-02,1,1,28.9,28.9,1,1,1,1.0,1.0
15b3b1b81484422eb41df68ac87f1f50,2017-11,1,1,43.35,43.35,1,1,1,1.0,1.0
15b3b1b81484422eb41df68ac87f1f50,2018-01,1,1,35.0,35.0,1,1,1,1.0,1.0
15cd6eefe58588619aaed41dfa6621b1,2017-07,2,3,169.7,84.85,1,2,0,5.0,2.0
15cd6eefe58588619aaed41dfa6621b1,2017-08,5,6,352.4,70.47999999999999,1,5,0,4.4,5.0
15cd6eefe58588619aaed41dfa6621b1,2018-02,2,2,263.78,131.89,1,2,0,4.5,2.0
15cd6eefe58588619aaed41dfa6621b1,2018-03,5,5,705.06,141.012,1,5,0,4.2,5.0
15cd6eefe58588619aaed41dfa6621b1,2018-04,1,1,70.9,70.9,1,1,0,,
