mql_id,seller_id,won_date,first_sale_date,origin,days_to_first_sale,valid_activation_link
a0a7ffa593070c447c15f66e0aab9785,ffa6adafb71b807dc13159e26431354c,2018-02-20 17:44:19,2018-03-16 07:38:09,organic_search,23.579050925925927,True
4fdeceef54c4e757fdbf8ea9132b22c9,447d377bdb757058acb569025ee18a93,2018-01-26 12:23:51,2018-02-02 18:46:41,organic_search,7.265856481481482,True
0f7a3e9f4a5a415ee8d01aa7ad65ab7a,1f7dfad2cb384ea4d2d7e1ffbd78c407,2018-04-20 03:00:00,2018-05-05 13:16:14,unknown,15.427939814814815,True
04921466d09d50f6541fdd33b322c876,8de8fe3af4449ed695d2434c933ed73e,2018-06-08 19:09:46,2018-08-04 15:52:54,organic_search,56.86328703703704,True
e84d3444422cda735543114cf5df6b95,db2956745b3a8e9f3785c99f34b5d25e,2018-03-22 19:35:04,2018-04-14 15:12:34,unknown,22.817708333333332,True
70e177868d7bc383ce3ea10b6f976ada,c5f7e746b7e6d07def6c0dae9903279b,2018-03-01 12:22:46,2018-04-15 18:59:34,organic_search,45.275555555555556,True
860e39bc33e7c4ca4c26ec67979cc290,4bfc7a4a1cf8d4d2121c27422d9e50b5,2018-03-08 03:00:00,2018-03-25 20:34:15,paid_search,17.732118055555556,True
ba7fb7aa93b1203a1f5e19b0857870e3,bec568278124768c474ee90971ca94d1,2018-06-05 13:34:52,2018-06-17 22:38:30,paid_search,12.377523148148148,True
d2108470e2824da1f619e91a0e4784d0,762fafdaa57a532ee0119731697579dd,2018-02-28 22:17:25,2018-06-08 02:18:40,unknown,99.16753472222223,True
d8da124409cad437d5d2c35b101e3b91,d263fa444c1504a75cbca5cc465f592a,2018-03-29 12:34:47,2018-07-24 09:46:27,direct_traffic,116.88310185185185,True
70217dd96da535e0b862ae12245c8906,3f9be91358837bff69df67edfa3e42e8,2018-03-01 17:44:43,2018-03-30 11:29:18,paid_search,28.73929398148148,True
3d98ceed3d2937a5e819cd5b239220a3,4867209cb29b56b92893d7bde3ce8012,2018-01-29 11:26:57,2018-06-16 16:05:44,paid_search,138.19359953703704,True
518f741fa426a51c73533c621e5c8107,d4ffeb15b67e81ff9af2b4252d99fb7e,2018-04-04 17:31:09,2018-04-26 13:43:04,unknown,21.841608796296295,True
7c01802bb3674e5af58547b0395bcb2d,5e9f5bd34e0830569f05c9d4f56e04a8,2018-03-28 03:00:00,2018-07-12 16:56:22,organic_search,106.58081018518519,True
6e4e57e5aacf1a8feffa258c2c6ff947,d8bf0fc082fd4a77fc2e5679b6c00133,2018-04-06 03:00:00,2018-07-20 14:50:31,organic_search,105.49341435185185,True
384008daaa0f14b58912d8648101fdd0,8a432f4e5b471f8da497d7dc517666e2,2018-03-12 17:30:06,2018-04-05 11:05:44,organic_search,23.733078703703704,True
586e57a7ef16035bd85e2dcf44248130,03a2a6dcbe45d639c4dc2a0d24769c40,2018-02-09 18:11:10,2018-03-13 08:11:07,social,31.58329861111111,True
99fc32e3c05e03597a692c4fd9a9d162,6a38087bc8ad4f89ff453561005f6dea,2018-05-11 21:26:07,2018-05-18 10:34:41,referral,6.547615740740741,True
e866f5b284008f65db1641dae437f9c2,d9a84e1403de8da0c3aa531d6d108ba6,2018-01-30 11:33:40,2018-02-22 15:13:31,organic_search,23.152673611111112,True
e5c8f30b30415b1fc94d820ba9d4d08c,f12d3c2a14729ae461b920c11fe20fdc,2018-02-02 13:10:58,2018-05-03 20:25:44,organic_search,90.3019212962963,True
3efcf88e3453fc6d9ce464e51d3a81d4,a8739afb32aaa45e01815ca76f76f54b,2018-02-28 17:16:01,2018-06-07 22:47:32,paid_search,99.2302199074074,True
3da19335c0dfd2c484d977ca16bfebd2,5bf397d04035b5f45cc41e82ec106803,2018-03-13 17:16:23,2018-05-08 22:04:11,direct_traffic,56.19986111111111,True
4dcfeaf97d0aec9f35e384d9c3624b39,d1ef48b38baca7e831711c4a0aeb398f,2018-02-15 17:22:47,2018-02-23 12:26:34,organic_search,7.794293981481482,True
a6807243689c76d0e34230e8e6ce5ca9,e5cbe890e679490127e9a390b46bbd20,2018-04-25 22:04:32,2018-06-11 22:31:34,paid_search,47.01877314814815,True
4e92cdeada5b8e753d95bc8c5c219f6d,723cd880edaacdb998898b67c8f9da30,2018-03-09 20:12:38,2018-03-27 12:41:26,paid_search,17.686666666666667,True
18f5d73a3c6b68160f6aa7fd089423b3,36f98ad67cc981f50ce8aed093d5783c,2018-05-16 13:32:26,2018-07-25 11:04:58,social,69.89759259259259,True
0d6080ffaadf8f8fd9648afb791c29c2,83c465a786b06574376909b35ef6752a,2018-04-23 19:26:30,2018-06-25 20:24:55,paid_search,63.04056712962963,True
973f72ab89f64e22470778a9bd1ea10f,6c99c983ce3b6ba0ab813e6790e81691,2018-04-16 18:25:12,2018-05-31 22:54:21,direct_traffic,45.186909722222225,True
bb221b9bbbf25cc108cffe12fe10fbc2,5e105f5c9f63f5f1fd75d6cb942e55b1,2018-01-30 11:42:01,2018-05-20 11:35:23,unknown,109.99539351851851,True
fff8db9478d2fd72df65a67ee6b62f67,bdae679a9b282249bc23b9b69dae9a99,2018-01-24 15:19:49,2018-02-14 11:37:48,direct_traffic,20.84582175925926,True
085df4d5a370218b679cfab2121cd194,52a50b42accf164f9f019941e5759d9b,2018-05-04 03:00:00,2018-08-02 19:52:43,organic_search,90.70327546296296,True
cbcb32994827a5c4ef1b8a630a4fa66e,da7039f29f90ce5b4846ffc0fcc93beb,2018-02-27 17:13:23,2018-04-20 08:04:26,organic_search,51.61878472222222,True
3de2f5d6b216073b662a9e202fb4b556,f22a247b79dd22ecd91dc8e3b2a1b07c,2018-04-18 14:08:11,2018-05-02 15:21:52,unknown,14.051168981481482,True
47a752e75a196b3b4edd825252ccf97f,bb7ad8a45c027be8ab075b8e465f8ca0,2018-05-21 19:55:20,2018-07-22 22:54:11,paid_search,62.12420138888889,True
450b9ff6579ee8138f673984554e8a93,1cbd32d00d01bb8087a5eb088612fd9c,2018-05-02 14:23:32,2018-05-10 14:32:26,organic_search,8.006180555555556,True
115f08592f4c2bb29013efbbc46608fc,ffc470761de7d0232558ba5e786e57b7,2018-02-14 11:48:29,2018-02-20 18:47:21,unknown,6.29087962962963,True
ff89e8ee1db049c810a2da86c84c6bd5,07de60b03d150fb3ea09eab5da5e4c8b,2018-01-24 17:14:32,2018-01-31 23:06:27,unknown,7.244386574074074,True
2b9b8e32584fe9897d8aedde5bc04ed7,86ff3eaef0267069cc891a2ed9d10a17,2018-03-29 18:06:54,2018-04-17 15:19:13,unknown,18.883553240740742,True
bb10ba1898d78d59bb76db2493ca511c,299c89a525fee36c567f4fe72f038100,2018-02-28 03:00:00,2018-07-01 22:22:57,organic_search,123.80760416666666,True
04f8b803895d585e29bf21162e49cc84,3ea08c48e851106d2f584349daba335f,2018-04-19 17:11:18,2018-06-13 21:43:00,social,55.18868055555556,True
099c0eddd44f937ac2facf3a72263b7f,2d34636518ba88f5349b732fcf8ba2e4,2018-02-19 20:21:26,2018-04-30 20:25:31,unknown,70.00283564814815,True
ee7230dec6c5cf2229f0a706a265ca49,e8dba4d70f7f2b20e775d09cae01142d,2018-05-14 20:15:57,2018-05-29 21:59:03,direct_traffic,15.071597222222222,True
05b99715f32c973f929cd22735389966,bbe87dce25ba8b38bb61cc7210a3f10b,2018-03-22 15:07:28,2018-05-11 10:13:31,organic_search,49.79586805555556,True
2a0433fde38b262e5db7db757057c7c0,94165aea8a35c3c21499cbcae239b16c,2018-03-16 14:14:20,2018-06-07 18:01:09,paid_search,83.15751157407408,True
53be01f4f05aebe9d0c69268ac1999ce,3d2531eccfbde1d7c8db7a3a12fb267a,2018-03-09 12:49:20,2018-04-24 10:19:45,organic_search,45.89612268518518,True
35dae000552fd88cce58a6571998738c,184725737946a1a938bbbd1a9e978103,2018-04-20 20:48:35,2018-08-12 23:15:08,unknown,114.10177083333333,True
d73084414361442cb1fd4d659b395c38,2ba91c7ad80ff88b23b7db823b43c233,2018-01-18 11:22:24,2018-04-04 12:42:36,direct_traffic,76.05569444444444,True
fb24fdefb6d2dd80651f6c1a87bc0d7f,bf0d50a6410d487dc97d2baac0a8c0be,2018-04-09 18:22:46,2018-05-09 14:14:06,organic_search,29.827314814814816,True
16b2e31fefe580e6aab327e53949bc14,9da15f4a4ea758d9eeb49000dbe57e22,2018-03-09 03:00:00,2018-07-31 12:52:57,unknown,144.41177083333332,True
04ecc73f538bcc74df709fe9281e08b8,0a85ebe4e328db81ac9109781205e2f7,2018-03-15 17:13:24,2018-05-11 10:18:31,organic_search,56.71188657407407,True
7fd23d812013ce3b530b821d855bccbf,7f5e4d5efad7e44b91115dd1decb65f3,2018-04-09 21:04:41,2018-05-07 12:46:18,organic_search,27.653900462962962,True
e4ccb212806eb5e35794b3ebbdf1f6b6,1b4b28463457a256e9a784ebe2a8f630,2018-04-23 20:40:04,2018-08-07 16:49:52,unknown,105.84013888888889,True
c7f1da0a5723f5afd7996648fa9c20d5,42fa4ee7240e9b8eb4576358ec142ba7,2018-01-29 12:15:43,2018-02-04 10:58:23,unknown,5.946296296296296,True
7c3e1a45e4127c0eb25d7a8b7250da5b,89a51f50b8095ea78d5768f34c13a76f,2018-04-10 19:17:03,2018-04-24 15:34:42,paid_search,13.845590277777777,True
8e12ae4ee6dc484ecf2277a19b845658,f9ec7093df3a7b346b7bcf7864069ca3,2018-05-11 17:09:22,2018-07-05 06:46:44,paid_search,54.56761574074074,True
e75d0b169ffeb90d4b805790ce68a239,7238a95bb63ef7e498389fb863b834a1,2018-03-26 12:07:20,2018-04-27 14:01:01,paid_search,32.07894675925926,True
08fdf1038af7dd3070bdcd18922e23b2,850913d59ce317156b00f3705f1c3edb,2018-02-08 17:29:13,2018-03-07 12:24:36,paid_search,26.78846064814815,True
b2fb7865dfca2461177cbad7ec520b0e,e1c76f339ebd5460999f25a2aa8c92c5,2018-02-08 17:10:00,2018-05-12 17:51:47,email,93.0290162037037,True
5ebfa70416c6e41452ddde4ce2b536ac,72c38a04bd6a1c3dbc5298425a0db86d,2018-03-06 11:29:22,2018-05-13 22:30:46,organic_search,68.45930555555556,True
c2dd0b60035ad00b08f81244a20b4860,57df9869a600bd6b7c405f2a862eccfb,2018-01-16 12:36:23,2018-04-12 21:38:02,paid_search,86.37614583333334,True
b47ea67781941189af94d2e217161684,4e480be820e37de1444325ff358c9296,2018-05-30 17:49:58,2018-07-11 20:01:00,unknown,42.09099537037037,True
f5386ed31571beed0361427ff58a9778,ce4755084bc097113867e6454f8f5e52,2018-05-08 17:48:59,2018-06-12 11:26:30,paid_search,34.73438657407407,True
d1d99ef14bb813e29718b9b4df53de52,ca7c6bd577e559472af1c699de9e764e,2018-03-15 21:09:42,2018-03-22 11:49:41,email,6.611099537037037,True
fa49eb69043e202e2370b17f86bb10a8,13511db12ac61e2f89c53b72a944a60b,2018-02-22 18:03:54,2018-04-23 13:50:35,display,59.82408564814815,True
31aa9651503a33c7f28f2a6e4d46b6e0,d3dcf0604eabf0224fbd5948b5e02f69,2018-02-02 11:22:56,2018-02-15 08:09:22,unknown,12.865578703703704,True
c9b03be66eee564123ecf4b66c25986a,7ade73f1b9b4e965f9009a4c3a7e2c15,2018-03-22 13:14:56,2018-04-13 14:54:22,organic_search,22.069050925925925,True
2b6a1d360326583e2b95118913845eb5,87d3c3aeb3ead335511b3ce315eb341e,2018-05-14 13:25:24,2018-06-13 14:35:29,direct_traffic,30.04866898148148,True
dd61b41d5b91a9a09e504f025a87553b,ae45df84722b1d15c5f32b23a095746c,2018-01-30 17:39:30,2018-02-22 18:41:33,organic_search,23.04309027777778,True
8b0a6e823972477463ff90b9e804a70c,cad9969167c09b48ae6f1d123f7fa68d,2018-02-07 15:45:25,2018-07-24 10:56:17,direct_traffic,166.79921296296297,True
c242ee43f6d34d89ee71b02fbc5e88a7,85044848b1b767db2a4a58526adef4b4,2018-02-05 20:03:48,2018-04-07 19:30:17,referral,60.976724537037036,True
7290c4082936311a3295b7c9ca7bda8f,9c1c0c36cd23c20897e473901a8fb149,2018-03-19 20:26:27,2018-05-18 18:22:51,organic_search,59.91416666666667,True
0ace14f7dd3d8e29870664c6fa021440,ce20a2ec1514c25e16f2b5b39bc818f0,2018-02-05 18:10:27,2018-06-01 14:12:09,organic_search,115.83451388888889,True
f2258c61a8b46c0620005f5949fb11b8,cad10cc982ab6a391570c211b995c17c,2018-03-14 16:52:04,2018-04-22 12:03:21,email,38.799502314814816,True
3532ba8963b76ecaa46dc6d6f055a31a,7d7d2b7a51328016102d4528c411d630,2018-03-14 12:23:39,2018-04-07 18:26:07,unknown,24.251712962962962,True
6451343e4f4041fb19ddf7b9dc58538b,651530bf5c607240ccdd89a30c9c9712,2018-06-27 15:12:26,2018-08-09 18:09:53,paid_search,43.12322916666667,True
2fdef625a264874c1a4081ca24dd479d,5670f4db5b62c43d542e1b2d56b0cf7c,2018-03-26 20:42:32,2018-04-23 19:03:35,paid_search,27.931284722222223,True
a78562b316f0578286ddea6e6eaf2c63,929f342384a6607afe143d789ade1316,2018-04-11 13:39:02,2018-06-20 19:25:54,unknown,70.24087962962963,True
c0760e4171db0cd649bda18fcd314e33,4c18691b6037662be2df78a765d98ab5,2018-01-22 15:28:51,2018-02-25 18:55:59,unknown,34.14384259259259,True
9ef248df74556f4768271660f5ef5f7b,aa2640d851ec322526f1295bbeb20092,2018-02-07 11:14:36,2018-05-06 21:13:51,organic_search,88.41614583333333,True
4532f03593699ffdfd5fc1b58540190e,19d62d484cba71963c93f0f00ab42013,2018-03-14 19:43:52,2018-04-26 16:49:29,unknown,42.87890046296296,True
e9631bea70bc3ae4018bff0eac2c0986,5b0cc932433fa5184b5b94bfe6bcc256,2018-05-17 12:42:15,2018-06-20 15:02:35,social,34.09745370370371,True
dcee66ccb49a492ae42c446c0cc01b3a,cd2169d9f31ff6fbb9ca3373b0c9e354,2018-04-23 21:07:06,2018-06-15 11:46:28,paid_search,52.610671296296296,True
4a357e43fba47afd6d96c6f6524ade53,9aa388272ee334b6ae07bc73706e254a,2018-02-19 19:49:04,2018-03-30 21:23:29,paid_search,39.06556712962963,True
63d196328512c582293ce6c845521bb6,1fe5540d7c1c37a595fefbacd5570d9e,2018-07-20 18:18:14,2018-08-02 15:58:56,paid_search,12.903263888888889,True
6fd8a9e989f62bd98e7d20c2f81b1519,bce6a5ecf98e99fd2a8868b15c51f04b,2018-04-13 03:00:00,2018-06-02 10:10:55,paid_search,50.299247685185186,True
33d81348225fe436802063fc73e6f2c5,902c99f1ac505c0d18778b61bcd636f7,2018-07-13 11:53:00,2018-07-18 20:38:18,organic_search,5.364791666666667,True
ac2adbbec7f0d2fffad8e21d5e8a58e1,2e7ea2aafec5835e781b21d6d1faf1f1,2018-05-21 17:41:31,2018-07-05 18:35:55,email,45.03777777777778,True
8dcedd6884e553e55dfb6298a6f6cd94,b3809b8d4394588a47c8470ea331e135,2018-04-10 19:34:27,2018-07-06 19:46:58,direct_traffic,87.00869212962964,True
ba0773260354774c193b04f6af910192,674207551483fec113276b67b0d871ff,2018-03-29 17:05:39,2018-07-05 16:36:38,direct_traffic,97.97984953703704,True
28f36aa85fbadc0663c2df15a5af35db,455befea1bb853c75ccbca94cff26e5c,2018-04-20 16:29:28,2018-06-07 08:36:30,organic_search,47.67155092592593,True
80f3f5f7b631b0e974a4a4627672e73a,dace965ca58120f92f8d742a9fa1864b,2018-01-30 12:17:36,2018-03-25 18:37:26,organic_search,54.26377314814815,True
20c1fd3638caa5d1dce50b6c0b7fc409,ea4e9ce63a2134743b4a92777437fcdd,2018-03-20 13:53:13,2018-04-15 15:23:10,organic_search,26.06246527777778,True
d3acf9ea06733ab725beeec8333da403,48e954b2da4f6a750c844173b347ed40,2018-02-15 12:24:37,2018-04-09 21:04:43,social,53.361180555555556,True
820f7970418d010d52a1c1db2d3c1d65,28c7d8743fbc8679f484868cc0fcaefb,2018-03-23 19:52:00,2018-05-05 12:40:10,social,42.70011574074074,True
c9535ee549d198a4b146a5a81e0a6450,186cdd1b2df32caa72cfb410bba768d3,2018-03-01 19:48:16,2018-05-11 11:17:57,unknown,70.64561342592593,True
6fb435d98ce368e0b727cec0f8a2ccfb,fac1a9017ade7bdc94058fc1c969f355,2018-04-27 12:39:38,2018-05-11 15:21:35,unknown,14.112465277777778,True
719a6e5ecb3067f0725a36f477404c5c,269c5fc9fcadee614364c3620c30a1f9,2018-06-21 12:39:59,2018-07-31 18:14:02,paid_search,40.23197916666667,True
e0bcbf50b9afa71ee130b94dfe8bcf2e,516e7738bd8f735ac19a010ee5450d8d,2018-05-08 13:32:34,2018-05-11 18:34:36,paid_search,3.20974537037037,True
c14a716bc18a0f87296c2ec10bfe8929,788e857f317e53de488d393e65a80f45,2018-04-05 14:44:21,2018-05-28 16:37:29,organic_search,53.07856481481482,True
85ac6feb584b665e85664974c546cfec,74636e24f01da9268b0ed88dacd8513e,2018-02-28 16:19:57,2018-04-25 14:50:27,paid_search,55.937847222222224,True
75743dbfcf177f2885a59b460017feee,2039c5e51785b5dde7cf93ccb3b7be2c,2018-06-14 15:43:46,2018-07-16 13:00:53,paid_search,31.886886574074072,True
37ff30ea1566d0236fbe68c74def55bd,9ac4f14370b1e24ddc58be041b7f99df,2018-01-31 16:40:54,2018-02-24 23:39:56,direct_traffic,24.29099537037037,True
9bde09f29256de88f4897345646c850c,a11a0e0ca67423425691db355cff69b0,2018-05-04 03:00:00,2018-07-31 10:29:51,paid_search,88.31239583333333,True
1d656ca6611216968c7c89914031e043,89757206b887aed36f3e18d858460fea,2018-02-27 20:53:04,2018-05-03 11:45:49,unknown,64.61996527777778,True
abcbe3ee8523b90b416337f0abd94a53,6bd503a8230299c9316fb0f726933927,2018-05-21 21:21:21,2018-07-13 18:59:31,paid_search,52.90150462962963,True
746ac26956df2d6be2b2c66c26b62fda,3903c788ded8dc03b5ebab37a2f3e9a1,2018-04-09 12:26:37,2018-05-25 12:51:58,unknown,46.017604166666665,True
62a081b993506561f522af260073cb18,094ced053e257ae8cae57205592d6712,2018-03-13 12:33:10,2018-04-04 20:43:55,direct_traffic,22.34079861111111,True
bc419ad99b06b6b3e155039d714e2061,54583ab379489add547fe47b628db589,2018-05-30 16:07:26,2018-07-23 18:18:54,unknown,54.0912962962963,True
c92c413cead7d8b67a89850ba352e1d1,c092292535a57dacd95a8765f5518f87,2018-03-26 16:07:32,2018-07-05 16:07:58,display,101.00030092592593,True
7b6ad2297d3beb569ddf3ee1ce22ffa8,c70c1b0d8ca86052f45a432a38b73958,2018-03-13 21:39:34,2018-04-06 17:12:41,paid_search,23.814664351851853,True
64c6e872abc90f8a480908b92521e25a,a53f60f05f822b5c621a50ff6a5cb362,2018-04-04 18:53:19,2018-06-25 16:19:23,organic_search,81.89310185185185,True
89599d85cfa823d8886146af161ea5b3,88ef59b51bdaa941d10a853429f2b6ce,2018-04-18 20:05:55,2018-07-04 14:05:12,organic_search,76.74950231481482,True
d6f0ffd9dd59848ed1b74ad799489755,7d81e74a4755b552267cd5e081563028,2018-05-14 12:26:01,2018-08-20 13:31:30,paid_search,98.04547453703704,True
9af787c1e7409f0866ade669dba8f697,9b1f656ca3060f8af17a50d8a024b533,2018-05-15 20:34:06,2018-07-25 12:32:23,organic_search,70.66547453703704,True
bd47dc58209bc820d555f935bf055e40,77a515caa36327151d1cc6c32a9f00e1,2018-02-15 14:58:37,2018-02-28 23:30:36,paid_search,13.355543981481482,True
8257329475414b1eaf3dc731440e01a7,ba90964cff9b9e0e6f32b23b82465f7b,2018-02-09 17:10:58,2018-02-25 12:47:36,organic_search,15.817106481481481,True
5f1a8a8fddbc8a5ff4bf0f111dc69ff4,43402bdf22aa2310e8f99e2f94f78628,2018-04-05 18:45:56,2018-05-14 18:13:58,unknown,38.977800925925926,True
3559ec2c1c4f29266d1c1eb0f1164549,28f10b1c5e5abb9d4857745bede6147c,2018-04-10 14:05:56,2018-04-28 07:47:49,social,17.737418981481483,True
ddbfc14f2f93b8eeb75d4b11a876b7ba,1961c3e1272bfeceb05d0b78b5bbfdaf,2018-06-07 14:21:17,2018-07-28 23:32:46,unknown,51.382974537037036,True
1dec44d3b8974e86ab337f1755cd893e,7adbd3210a7b3cc2235e225eef33574d,2018-04-10 22:03:57,2018-06-30 21:39:57,organic_search,80.98333333333333,True
1ce04284ef15be769958c668292573b8,33cbbec1e7e1044aaf11d152172c776f,2018-03-06 13:27:32,2018-04-03 20:15:00,unknown,28.282962962962962,True
ca7ca7ea7912312362a50c3754c1cc2d,97e50a621f8e801f4baf69e08687c192,2018-02-08 20:28:27,2018-02-21 06:34:33,social,12.420902777777778,True
f46657d673d95ccf8d12b1075ab7c653,f0ec78809fe0bc3edb11c9fe5b97b059,2018-03-19 12:41:03,2018-06-09 12:47:27,unknown,82.00444444444445,True
7a2c5f44c553096c00bd05e62c4f3771,6ebf4eceee4dd9847201c82e77ef8123,2018-03-27 14:48:01,2018-04-04 23:21:54,direct_traffic,8.356863425925926,True
796e2f57fd87b9b44251e692e269f0bf,594f9aaa48e5bf431f011ddc5669b0d5,2018-04-06 19:42:14,2018-04-26 08:51:45,paid_search,19.548275462962962,True
15aea757696aaf9af950992f299b6789,e504a4e2efaa45cbff7e268a2c58c956,2018-03-28 21:22:04,2018-05-14 17:58:27,organic_search,46.85859953703704,True
8ba72c13888964788024b12e39aef6de,6b90f847357d8981edd79a1eb1bf0acb,2018-05-17 17:22:45,2018-06-07 14:18:38,organic_search,20.872141203703702,True
cc7ae92e162840095c5bfa89acbcc478,5a4236931428800e9d9cc04af0987118,2018-06-07 13:30:28,2018-07-17 15:23:54,paid_search,40.07877314814815,True
34aba6f934aa1a8de795d088a6875d28,2c2c9832d1bb38c5b0034a3b47d313ee,2018-04-13 16:21:23,2018-07-27 10:44:02,paid_search,104.76572916666667,True
45f4ec2f92cda096fc01052b9f53dd89,d63f306de130e0391d38a792541723b8,2018-04-25 16:03:49,2018-08-20 10:09:33,organic_search,116.75398148148147,True
26b54d75fad5660ca6471905fe1793cf,596849622429351f47b32e6cae1055ff,2018-04-16 12:26:39,2018-06-04 14:51:21,unknown,49.10048611111111,True
8e8336b19eec4f492acff4a97a5a4bf4,9140ef75cc8211c4035935e80e567204,2018-06-05 18:00:37,2018-08-01 18:58:49,paid_search,57.040416666666665,True
e758533feded97683d573154714a195b,985c92cc412091f8529c12d7f23d3fef,2018-04-18 16:43:53,2018-05-04 13:31:43,referral,15.866550925925926,True
9ea89671c9ac8a9c53062381b303f4d4,c7bb64409aa480bb7d0335faaaf3d242,2018-04-11 17:08:35,2018-06-23 16:04:00,direct_traffic,72.95515046296296,True
5d23750fc8ccf6284ca2ef9063c7b395,1e26c56af8d48424e1df0140a2401f83,2018-02-26 13:02:58,2018-06-13 20:49:57,referral,107.32429398148147,True
3138f2d16a2894a0b029ac115da88f8f,daf565f087a52def0fd5c5825b3661bc,2018-03-28 13:21:21,2018-06-16 21:14:44,organic_search,80.32873842592592,True
acc0e9c96173c579c90c05de205a2b63,9c7fd21e0aa159b20da593371f08ff7c,2018-02-16 11:56:46,2018-03-14 09:25:14,unknown,25.894768518518518,True
f487c050e3c1f3c31f85b9f818ccc0c2,508808d438fe2ff972ed13bb8f4a82e2,2018-07-24 19:56:07,2018-08-04 21:13:47,social,11.053935185185185,True
dedd5db8f760f36dd41fba0d5e94308b,41da412d33e8da4f22baf55cb1bde82c,2017-12-11 18:07:26,2018-01-24 19:13:01,paid_search,44.04554398148148,True
7ac6d80c42fdb4020030b1cb9ed708f5,cfe94489ddd337d1e29e12f2a7205d10,2018-01-22 02:00:00,2018-02-26 18:44:28,unknown,35.697546296296295,True
d62e62abe24dcaa94f9e1b3678477b51,c611f4ce9ce875bcc063fa97fd4d7d12,2018-03-19 20:39:25,2018-07-31 14:42:55,unknown,133.75243055555555,True
dbf25bb9667ad45905359f401d0ffb60,189ca3538ce9f920cacf0f982cbe223b,2018-04-30 12:04:11,2018-06-21 19:06:28,paid_search,52.293252314814815,True
2dfbe1c802c78a8b1f75ef13b70c1124,382229d1e840115ffe3dbf5ff460e417,2018-03-27 19:15:09,2018-04-14 22:35:36,organic_search,18.13920138888889,True
5db98ad3d38184a2f9db88f5bb1c62c1,5bc24d989e71e93c33e50a7782431b0e,2018-03-20 20:23:26,2018-05-02 14:07:29,paid_search,42.73892361111111,True
b91cf8812365f50ff4bda4bcd6206b05,5e063e85d44b0f5c3e6ec3131103a57e,2018-03-06 19:38:55,2018-07-12 10:13:37,organic_search,127.60743055555555,True
9e5523333afdebe2911f20c3e5b452df,698f5fa55a5f73d0740e9d9a773e8093,2018-03-15 20:31:54,2018-06-12 17:26:43,paid_search,88.87140046296297,True
4653dc197e56d94547c86d7a3af40833,e1dc0754bada9ee4cfe9713f22f61292,2018-03-02 21:18:48,2018-06-13 18:23:39,organic_search,102.87836805555555,True
8ac5c69653a6ec0c8a96f304c13fb1d6,e58a5b390e28abc0b216cfb0e07d27d7,2018-01-19 19:29:55,2018-04-25 19:54:53,organic_search,96.01733796296297,True
423b036257e9b247694318b327fdef68,aae5e7b457a3c72ee230a47d98fceda5,2018-01-17 12:11:20,2018-04-05 14:35:51,paid_search,78.10035879629629,True
ac029f072468dd8c97c15f0a9fa96f00,dfa0c4c6229ab200a4a1336b4d7128ff,2018-04-20 19:42:05,2018-05-02 10:23:08,paid_search,11.611840277777778,True
8d4af10effffa338cc97d3ef4b2507dd,53088c75f948b48a7ece173ac17f0c12,2018-05-09 13:17:12,2018-05-22 21:45:29,unknown,13.352974537037037,True
27ce438e6e1f602971ea0443f5d4428e,05e107217c7266362fd44b75b2cd4cc4,2018-05-16 15:05:26,2018-06-29 23:02:10,organic_search,44.331064814814816,True
7bf1f5c2051159d32a588de7a73c8edf,c510bc1718f0f2961eaa42a23330681a,2018-04-10 18:37:30,2018-04-17 11:10:00,unknown,6.689236111111111,True
2f68c2e0cd8964d59dbbcfa48196b499,4c1c7281388a33dd06daac44f9fadbd1,2018-03-08 18:57:56,2018-04-04 09:12:02,social,26.593125,True
6ff169c8d96bc9b776c14c0e65af28df,85ecf03781da592876b7844acc1b729f,2018-04-30 18:24:13,2018-07-18 15:14:15,organic_search,78.8680787037037,True
13c5dfa246046c0beea97e100f32a1a9,968268a686aa05d1f529fb07dff08130,2018-01-22 19:14:25,2018-01-26 23:07:13,referral,4.161666666666667,True
eb7cd84a106d9862149ce49358dccf98,e250d617a0ad591ba9bd663e584a895d,2018-01-15 13:08:11,2018-02-26 19:29:46,organic_search,42.26498842592593,True
7f06e90b62b8a276308c2756f5afd601,7c51de0ab286204ce75ff42bf7c10d92,2018-03-14 20:07:27,2018-07-22 10:11:35,direct_traffic,129.58620370370372,True
fd582eb497bfc1fdf07f3e7d0e259b70,6a53b90c3ad9e0b56d9fe5c69165fff5,2018-05-09 16:21:08,2018-05-16 19:57:22,organic_search,7.150162037037037,True
79c57bf41c34485dfe8b0d15d45a5fa2,11742f81550ac064cc9a40f67151d9ad,2018-05-31 21:24:31,2018-08-02 14:41:02,paid_search,62.71980324074074,True
8e3a0c64471d95b0099a960973289946,e94b64dc6979b302a5a5be1662c83bb6,2018-05-04 03:00:00,2018-07-01 12:21:19,organic_search,58.38980324074074,True
e2d1a6e73522ced82377206f4ac503de,1444c08e64d55fb3c25f0f09c07ffcf2,2018-02-06 13:55:36,2018-04-28 12:23:26,organic_search,80.93599537037036,True
40965efa19c345bfd62e38846d71eb85,5f57db27027655e6c6a391601daa0258,2018-02-08 13:10:58,2018-08-14 10:41:49,paid_search,186.89642361111112,True
5490e7d6b0202e0f649d6fba5bf770ec,eb9267cccc90f1b49c8d2f9887c7dd97,2018-04-20 12:20:34,2018-05-06 21:44:22,organic_search,16.391527777777778,True
